actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Extraccion y explotacion de sal	Atributo no considerado en este año	2021	Avenida CUATRO	5I	96400		Minería de sal	Atributo no considerado en este año	Atributo no considerado en este año	SALES DEL ISTMO, S.A. DE C.V.,SALES DEL ISTMO, S.A, DE C.V.	VERACRUZ	"18°6'26"""	Coatzacoalcos	"94°23'34"""	Coatzacoalcos	SIS1J3003911	SN 	 	asentamiento industrial	212391	Quimica	Produccion de acidos, bases y sales inorganicas	352614.4431	2002608.5316
SIDERURGICA Y LAMINACIÓN	Atributo no considerado en este año	2021	Carretera KM- 123 CARR. FEDERAL MEXICO-TEXCOCO-VER	7T	90460		Fabricación de desbastes primarios y ferroaleaciones	Atributo no considerado en este año	Atributo no considerado en este año	SIMEC INTERNATIONAL 6, S.A. DE C.V.,	TLAXCALA	"19°25'4"""	Xaloztoc	"98°2'15"""	Xaloztoc	SIS7F2903911	S/N 	J 	XALOZTOC	331112	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	601040.0589	2147348.8266
FABRICACIÓN DE EQUIPO Y APARATOS DE DISTRIBUCIÓN DE ENERGIA ELECTRICA	Atributo no considerado en este año	2021	Carretera CALLE VÍA CORTA SANTA ANA	91	90860	Colonia ACUAMANALA	Fabricación de equipo y aparatos de distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	SCHNEIDER INDUSTRIAL TLAXCALA SA DE CV,	TLAXCALA	"19°12'51"""	Acuamanala	"98°11'46"""	Acuamanala de Miguel Hidalgo	SIT8A2902211	KM 17.5 	 		335312	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	584486.0329	2124726.2409
Fabricación de pisos, lozetas y bloques cerámicos	Atributo no considerado en este año	2021	Calle AUTOPISTA MEXICO-PUEBLA	6R	74169	Colonia SANTA ANA XALMIMILULCO	Fabricación de azulejos y losetas no refractarias	Atributo no considerado en este año	Atributo no considerado en este año	SANTA JULIA DE PUEBLA SA DE CV,CERÁMICA SANTA JULIA	PUEBLA	"19°13'28"""	Santa Ana Xalmimilulco	"98°22'26"""	Huejotzingo	SJP6T2107411	KM. 98.750 	 		327122	Cemento y Cal	Produccion de articulos ceramicos no estructurales	565805.5713	2125784.0622
FABRICACIÓN DE MUEBLES PARA BAÑO.	Atributo no considerado en este año	2021	Avenida INDUSTRIA METALURGICA	6S	25903		Fabricación de muebles de baño	Atributo no considerado en este año	Atributo no considerado en este año	PORCELANA CORONA DE MEXICO, S. A. DE C. V.,	COAHUILA	"25°33'46"""	Ramos Arizpe	"100°56'33"""	Ramos Arizpe	SLA0502700213	4900	 	PARQUE INDUSTRIAL RAMOS ARIZPE	327112	Cemento y Cal	Produccion de muebles ceramicos	304855.116	2828706.865
FABRICACION DE LAVABOS Y SANITARIOS	Atributo no considerado en este año	2021	Carretera CARR.BENITO JUAREZ - APODACA	6S	67250		Fabricación de cocinas integrales y muebles modulares de baño	Atributo no considerado en este año	Atributo no considerado en este año	PORCELANA CORONA DE MEXICO S.A. DE C.V.,PCM BJ	NUEVO LEON	"25°39'15"""	Ciudad Benito Juárez	"100°6'25"""	Juarez	SLA6S1903111	S/N 	 	BENITO JUAREZ	337110	Cemento y Cal	Produccion de muebles ceramicos	388881.269	2837855.5202
Elaboración compuestos químicos mediante procesos mezcla incluyen reacciones endotermicas	Atributo no considerado en este año	2021	Calle FRANCISCO VILLA	5X	54000	Colonia CENTRO	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	SAYER LACK MEXICANA, S. A. DE C. V.,	MEXICO	"19°32'10"""	Tlalnepantla	"99°12'3"""	Tlalnepantla de Baz	SLM5Q1510411	2	 		325211	Quimica	Produccion de adhesivos y selladores	478920.8707	2160187.9304
PRODUCCION DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS, BARNICES, LACAS Y PULIMENTOS	Atributo no considerado en este año	2021	Carretera  LIBRE QUERETARO-CELAYA KM.13.7	5U	38511		Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	SAYER LACK MEXICANA, S. A. DE C. V.,SAYER LACK MEXICANA. S.A. DE C.V.	GUANAJUATO	"20°31'57"""	Apaseo el Alto	"100°30'30"""	Apaseo el Alto	SLM5U1100411	S/N 	 	SAN ISIDRO DEL LLANITO	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	342739.9986	2271139.1896
ELABORACION DE RECUBRIMIENTOS	Atributo no considerado en este año	2021	Calle Temazcal	5U	54060	Colonia LA LOMA	Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	SAYER LACK MEXICANA, S. A. DE C. V.,	MEXICO	"19°32'8"""	Tlalnepantla	"99°12'1"""	Tlalnepantla de Baz	SLM5U1510411	2	0		325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	478964.3438	2160111.0934
FABRICACION DE PINTURAS, BARNICES, LACAS Y SIMILARES	Atributo no considerado en este año	2021	Avenida DE LAS INDUSTRIAS	5U	54187	Fraccionamiento INDUSTRIAL LA PRESA	Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	SAYER LACK MEXICANA, S. A. DE C. V.,	MEXICO	"19°31'25"""	Tlalnepantla	"99°7'3"""	Tlalnepantla de Baz	SLM5U1510421	S/N 	 		325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	487665.1083	2158776.6919
Manufactura de productos  médicos	Atributo no considerado en este año	2021	Boulevard INDEPENDENCIA	8L	32575		Fabricación de muebles, excepto cocinas integrales, muebles modulares de baño y muebles de oficina y estantería	Atributo no considerado en este año	Atributo no considerado en este año	SALTER LABS DE MÉXICO, S.A. DE C.V.,	CHIHUAHUA	"31°39'33"""	Juárez	"106°25'38"""	Juarez	SLM9U0803711	2167	 	PARQUE INDUSTRIAL AMERICAS	337120	Articulos y productos metalicos	Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas	364663.5841	3503572.773
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2021	Carretera A SUCHIAPA PREDIO TIERRA COLORADA	UB	29100	Colonia EL JOBO	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EL JOBO	CHIAPAS	"16°41'21"""	El Jobo	"93°6'14"""	Tuxtla Gutierrez	SMA0710100154	SN 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	488909.9517	1845182.5293
TRATAMIENTO DE AGUAS RESIDUALES DOMESTICAS	Atributo no considerado en este año	2021	Callejón EL ROBLE 	UB	29049	Colonia PASO LIMON	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES PASO LIMÓN	CHIAPAS	"16°45'44"""	Tuxtla Gutiérrez	"93°4'57"""	Tuxtla Gutierrez	SMA0710100378	S/N 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	491201.568	1853275.0612
TRATAMIENTO DE AGUAS RESIDUALES	Atributo no considerado en este año	2021	Cerrada LOTE 01 MANZANA 20	UB	29059	Fraccionamiento FRACCIONAMIENTO TRES MARIAS Y LOS ARROYOS	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES TRES MARÍAS Y LOS ARROYOS	CHIAPAS	"16°46'6"""	Tuxtla Gutiérrez	"93°10'21"""	Tuxtla Gutierrez	SMA0710100669	S/N 	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	481602.5163	1853946.619
PLANTA DE TRATAMIENTO DE AGUA RESIDUAL 	Atributo no considerado en este año	2021	Calle MARGARITAS	UB	99900	Colonia CENTRO	Captación, tratamiento y suministro de agua realizados por el sector público	Atributo no considerado en este año	Atributo no considerado en este año	SISTEMA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE NOCHISTLAN DE MEJIA, ZAC,.	ZACATECAS	"21°31'49"""	Nochistlán de Mejía	"102°45'16"""	Nochistlan de Mejia	SMA3203400013	2	 		222111	Otros	Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot	732563.1325	2382510.6182
Fabricación de jabónes, detergentes y glicerina	Atributo no considerado en este año	2021	Avenida 8 DE JULIO	5W	44940	Colonia ZONA INDUSTRIAL DE GDL	Fabricación de jabones, limpiadores y dentífricos	Atributo no considerado en este año	Atributo no considerado en este año	SANCHEZ Y MARTIN SA DE CV,SANCHEZ Y MARTIN	JALISCO	"20°38'43"""	Guadalajara	"103°21'40"""	Guadalajara	SMA5W1403912	2217	 		325610	Quimica	Produccion de jabones y detergentes	670734.5307	2283758.8621
Exploración y Extracción de Petróleo y Gas	Atributo no considerado en este año	2021	Calle CAMPOS ELÍSEOS	10	11560	Colonia POLANCO 	Suministro de gas por ductos al consumidor final	Atributo no considerado en este año	Atributo no considerado en este año	SERVICIOS MÚLTIPLES DE BURGOS, S.A. DE C.V.,SERVICIOS MÚLTIPLES DE BURGOS S.A. DE C.V.C	DISTRITO FEDERAL	"19°25'54"""	Miguel Hidalgo	"99°12'25"""	Miguel Hidalgo	SMB0901600592	400 1ER PISO	 		222210	Petroleo y petroquimica	Extraccion de petroleo y gas natural	478258.513	2148612.133
Fabricación y ensamble de motores eléctricos	Atributo no considerado en este año	2021	Calle Principal A	QH	88788		Fabricación de motores y generadores eléctricos	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD DE MOTORES DOMÉSTICOS S. DE R.L. DE C.V.,	TAMAULIPAS	"26°0'45"""	Reynosa	"98°13'13"""	Reynosa	SMD2803200133	SN 	SN 	PARQUE INDUSTRIAL REYNOSA (SECCION NORTE)	335311	Articulos y productos metalicos	Produccion de motores en general	578012.5406	2877304.1006
ATENCION MEDICA EN GENERAL	Atributo no considerado en este año	2021	Calle 26	HM	97133	Fraccionamiento ALTABRISA	Hospitales generales del sector privado	Atributo no considerado en este año	Atributo no considerado en este año	STAR MEDICA, S.A DE C.V.,HOSPITALES STAR MEDICA	YUCATAN	"21°0'56"""	Mérida	"89°34'55"""	Merida	SMEHI3105011	199	 		622111	Servicios de salud y de asistencia	Hospitales	231601.0478	2326049.0901
FABRICACION DE PZAS. METALICAS TROQUELADAS PARA VEHICULOS AUTOMOTRICES	Atributo no considerado en este año	2021	Avenida AV. DELTA	9M	25900		Fabricación de piezas metálicas troqueladas para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SHILOH DE MÉXICO, S.A. DE C.V.,	COAHUILA	"25°35'28"""	Ramos Arizpe	"100°54'30"""	Ramos Arizpe	SMEQF0502712	2025	 	SANTA MARIA	336370	Automotriz	Produccion de otras auto partes	308338.3401	2831808.4833
Fabricación de otras autopartes plásticas 	Atributo no considerado en este año	2021	Avenida MUEBLEROS	9M	20916	Hacienda EL CHICHIMECO	Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SAKAIYA DE MEXICO, S,A. DE C,V,,SAKAIYA PLANTA 3	AGUASCALIENTES	"21°59'2"""	Jesús María	"102°26'50"""	Jesus Maria	SME0100500021	222	 		336390	Automotriz	Produccion de otras auto partes	763590.3972	2433263.6037
Construcción de obras relacionadas con la distribución de petróleo y gas	Atributo no considerado en este año	2021	Calle CIRCUITO BEGONIAS PONIENTE	R9	24155	Fracción BUGAMBILIAS	Perforación de pozos petroleros y de gas	Atributo no considerado en este año	Atributo no considerado en este año	SAPURA ENERGY MEXICANA, S.A.P.I. DE C.V.,	CAMPECHE	"18°39'22"""	Ciudad del Carmen	"91°46'5"""	Carmen	SME0400300190	3	 		213111	Otros	Perforacion de pozos	629925.9451	2063249.7367
Fabricación de medicamentos	Atributo no considerado en este año	2021	Calle 7 NORTE	5T	50233		Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	SELGEL MEXICO S.A. DE C.V.,	MEXICO	"19°23'16"""	Toluca de Lerdo	"99°34'31"""	Toluca	SME1510600486	NO. 115 	S/N 	PARQUE INDUSTRIAL TOLUCA 2000	325412	Quimica	Produccion de farmaceuticos y medicamentos	439574.0367	2143865.6121
FABRICACIÓN DE AUTOPARTES DE ALUMINIO	Atributo no considerado en este año	2021	Boulevard NEXXUS	9M	65550		Fabricación de otras partes para vehículos automotrices	Atributo no considerado en este año	Atributo no considerado en este año	SEMYUNG MEXICO S. DE R.L. DE C.V.,	NUEVO LEON	"25°54'37"""	Ciénega de Flores	"100°12'51"""	Cienega de Flores	SME1901200045	2110	 	PARQUE INDUSTRIAL NEXXUS ADN	336390	Automotriz	Produccion de otras auto partes	378365.1315	2866330.2322
Fabricación de otros productos de papel y cartón  	Atributo no considerado en este año	2021	Avenida DIA DEL EMPRESARIO	57	67110	Colonia SAN MIGUEL 	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	STARCORR DE MEXICO S. DE R.L. DE C.V ,	NUEVO LEON	"25°42'17"""	Guadalupe	"100°10'46"""	Guadalupe	SME1902600521	1100	 		322299	Celulosa y papel	Produccion de carton y cartoncillo	381646.4679	2843541.8203
Producción de adhesivos	Atributo no considerado en este año	2021	Carretera  Libre A Celaya	5X	76920		Fabricación de adhesivos	Atributo no considerado en este año	Atributo no considerado en este año	SIKA MEXICANA SA DE CV,SIKA MEXICANA, S.A. DE C.V.	QUERETARO	"20°32'13"""	El Pueblito	"100°27'20"""	Corregidora	SME2200600140	Km. 8.5 	0	Fraccionamiento Industrial Balvanera	325520	Quimica	Produccion de adhesivos y selladores	348247.6978	2271590.1552
Fabricación de impermeabilizantes a base de asfalto modificado.	Atributo no considerado en este año	2021	Calle BAHIA DE ADAIR	5U	89608		Fabricación de pinturas y recubrimientos	Atributo no considerado en este año	Atributo no considerado en este año	SIKA MEXICANA S.A. DE C.V.,	TAMAULIPAS	"22°24'59"""	Altamira	"97°52'50"""	Altamira	SME2800300059	M-4 L-13 	 	PARQUE DE LA PEQUE¿A Y MEDIANA INDUSTRIA	325510	Pinturas y tintas	Produccion de pinturas, recubrimientos e impermeabilizantes	615200.7225	2479351.7156
Poliestireno expandible	Atributo no considerado en este año	2021	Boulevard DE LOS RIOS KM. 1	6J	89600		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	STYROPEK MEXICO SA DE CV,STYROPEK PLANTA ALTAMIRA	TAMAULIPAS	"22°25'16"""	Altamira	"97°53'20"""	Altamira	SME2800300071	880	 	Puerto Industrial Altamira	325999	Quimica	Fabricacion de productos de espumas de poliestireno expandible 	614352.1247	2479873.3564
METAL MECANICO MAQUINADO Y ENSAMBLE	Atributo no considerado en este año	2021	Avenida Ind Rio San Juan	91	88736		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	SANMINA-SCI DE MEXICO SA DE CV,SANMINA SCI DE MEXICO	TAMAULIPAS	"26°1'52"""	Reynosa	"98°22'19"""	Reynosa	SME2803200083	SN 	 	Parque Industrial del Norte	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	562827.6764	2879302.9443
FABRICACIÓN DE TELAS	Atributo no considerado en este año	2021	Calle MZ. J, K,  LOTE 1	3I	74160		Fabricación de telas de tejido de punto	Atributo no considerado en este año	Atributo no considerado en este año	SKYTEX MEXICO S.A. DE C.V.,SKYTEX MÉXICO, S.A. DE C.V.	PUEBLA	"19°13'2"""	Santa Ana Xalmimilulco	"98°24'20"""	Huejotzingo	SME3I2107411	S/N 	 	PARQUE INDUSTRIAL TEXMELUCAN	313240	Textiles, fibras e hilos	Fabricacion de telas y sus productos	562455.6328	2124980.4599
IMPRESIÓN DE SUSTRATO DE POLÍMERO	Atributo no considerado en este año	2021	Calle AV. INDUSTRIA DE LA TRANSFORMACION	5E	76220	Colonia SANTA ROSA DE JAUREGUI	Industrias conexas a la impresión	Atributo no considerado en este año	Atributo no considerado en este año	CCL SECURE SA DE CV,CCL SECURE	QUERETARO	"20°49'16"""	Santiago de Querétaro	"100°26'18"""	Queretaro	SME5E2201411	622	 		323120	Otros	Edicion, Encuadernacion y/o impresion	350303.6093	2303037.3076
PRODUCCIÒN DE MATERIAS PRIMAS PARA MEDICAMENTOS	Atributo no considerado en este año	2021	Avenida SAN RAFAEL	5M	52000	Colonia CORREDOR INDUSTRIAL TOLUCA LERMA	Fabricación de materias primas para la industria farmacéutica	Atributo no considerado en este año	Atributo no considerado en este año	SICOR DE MEXICO S.A. DE C.V.,	MEXICO	"19°18'7"""	Lerma de Villada	"99°31'38"""	Lerma	SME5M1505111	35	 		325411	Quimica	Produccion de materias primas para medicamentos	444601.9366	2134345.5499
Produccion de Medicamentos	Atributo no considerado en este año	2021	Calle AGUACATE	5T	62790	Colonia EL ESTUDIANTE	Fabricación de preparaciones farmacéuticas	Atributo no considerado en este año	Atributo no considerado en este año	SCHWABE MEXICO, S.A. DE C.V.,	MORELOS	"18°46'58"""	Xochitepec	"99°13'33"""	Xochitepec	SME5M1702811	4	 		325412	Quimica	Produccion de farmaceuticos y medicamentos	476181.6102	2076812.5801
Fabricación de productos químicos para el acabado del cuero natural y sintético	Atributo no considerado en este año	2021	Calle INDUSTRIAS QUIMICAS	5Q	50071		Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	STAHL DE MÉXICO, S.A. DE C.V.,	MEXICO	"19°17'43"""	Toluca de Lerdo	"99°36'40"""	Toluca	SME5Q1510611	105	 	ZONA INDUSTRIAL TOLUCA	325211	Quimica	Produccion de resinas sinteticas	435787.2804	2133638.2021
Producción de Resinas Sintéticas (Incluye Plastificantes)	Atributo no considerado en este año	2021	Calle Boulevard de los Ríos	5Q	89600	Colonia Puerto Industrial Altamira	Fabricación de resinas sintéticas	Atributo no considerado en este año	Atributo no considerado en este año	INEOS STYROLUTION MEXICANA, S.A. DE C.V.,	TAMAULIPAS	"22°25'2"""	Altamira	"97°53'38"""	Altamira	SME5Q2800312	Km. 1+880 	 		325211	Quimica	Produccion de resinas sinteticas	613827.502	2479443.482
FABRICACIÓN DE EMULSIONES ASFÁLTICAS Y ASFALTO MODIFICADO	Atributo no considerado en este año	2021	Carretera CARR. GDL- EL CASTILLO	6A	45680		Fabricación de productos de asfalto	Atributo no considerado en este año	Atributo no considerado en este año	ERGON ASFALTOS MEXICO S DE RL DE CV,	JALISCO	"20°31'38"""	El Salto	"103°14'59"""	El Salto	SME6A1407011	KM 8.5 	 	CORREDOR INDUSTRIAL	324120	Petroleo y petroquimica	Produccion de asfalto y sus mezclas para pavimentacion	682463.5451	2270832.4622
Fabricación de Vidrio Plano	Atributo no considerado en este año	2021	Avenida AV. NICOLAS BRAVO	6W	62715		Fabricación de vidrio	Atributo no considerado en este año	Atributo no considerado en este año	SAINT-GOBAIN MEXICO SA DE CV,SAINT GOBAIN MÉXICO, SA DE CV_ BU SAINT GOBAIN GLASS	MORELOS	"18°44'38"""	Ciudad Ayala	"98°55'7"""	Ayala	SME6W1700411	5	 	PARQUE INDUSTRIAL CUAUTLA [62715]	327211	Vidrio	Produccion de vidrio plano, liso y labrado	508576.8279	2072514.5862
Fundición y producción  de aleaciones de soldadura de metales no ferrosos, la produccio	Atributo no considerado en este año	2021	Calle CIRCUITO INTERIOR NORTE	7S	32575		Moldeo por fundición de piezas metálicas no ferrosas	Atributo no considerado en este año	Atributo no considerado en este año	SOLDADURA DE MEXICO S.A DE C.V.,SOLDADURA DE MEXICO S.A. DE C.V.	CHIHUAHUA	"31°36'50"""	Juárez	"106°21'56"""	Juarez	SME7S0803712	460	 	Salvarcar	331520	Metalurgica (incluye la siderurgica)	Produccion de soldaduras de metales no ferrosos	370471.5958	3498457.6357
