"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"JCA1901200034"	"JOHNSON CONTROLS ENTERPRISES MEXICO S DE RL DE CV,, PLANTA POWER FRAME"	331419	"Fundición y refinación de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"331419. Fundición de polipropileno y fabricación de rejillas para baterías "	"Cienega de flores"	379485.8289	2866237.9843	"25°54'34"""	"100°12'11"""	"Calle Olga Sanchez de Hinojosa"	"S/N "	" "		"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"JCA1901200050"	"JOHNSON CONTROLS ENTERPRISES MEXICO S DE RL DE CV,PLANTA ÓPTIMA"	335910	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"ELABORACIÓN DE BATERÍAS PARA AUTOS"	"MONTERREY TECHNOLOGY PARK"	380507.1996	2878160.2929	"26°1'2"""	"100°11'38"""	"Avenida DEL PARQUE"	"2155"	" "		"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"JCA1901800074"	"JOHNSON CONTROLS ENTERPRISES MEXICO S DE RL DE CV,CENTRO DE RECICLAJE GARCIA"	331419	"Fundición y refinación de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"RECICLAJE DE BATERIAS PLOMO-ÁCIDO"		341251.319	2850824.8996	"25°46'0"""	"100°34'58"""	"Carretera A GARCIA KM. 9.5"	"9500"	" "	"Colonia GARCIA"	"García"	"NUEVO LEON"	"Garcia"	"66000"
"JCA1902100127"	"JOHNSON CONTROLS ENTERPRISES MEXICO S DE RL DE CV,JOHNSON CONTROLS"	335910	"Fabricación de acumuladores y pilas"	"Metalurgica (incluye la siderurgica)"	"8Z"	"Produccion de acumuladores y pilas electricas"	"PRODUCCIÓN DE ACUMULADORES Y PILAS ELÉCTRICAS."		364354.909	2855316.8933	"25°48'35"""	"100°21'11"""	"Avenida DE LA FUNDICION"	"333"	" "	"Colonia PARQUE INDUSTRIAL II"	"Ciudad General Escobedo"	"NUEVO LEON"	"Gral.  Escobedo"	"66061"
"JCB1901200041"	"JOHNSON CONTROLS BE OPERATIONS MEXICO S DE RL DE CV,JOHNSON CONTROLS BE (PLANTA COMPRESORES)"	332110	"Fabricación de productos metálicos forjados y troquelados"	"Articulos y productos metalicos"	"8N"	"Produccion de aparatos de refrigeracion y/o aire acondicionado"	"FABRICACIÓN Y VENTA DE EQUIPOS DE AIRE ACONDICIONADO"	"CPA LOGISTICS"	378541.8979	2865930.7556	"25°54'24"""	"100°12'45"""	"Avenida MULTIPARQUE"	"1405"	" "		"Ciénega de Flores"	"NUEVO LEON"	"Cienega de Flores"	"65550"
"JCB2803200264"	"JOHNSON CONTROLS BE OPERATIONS MEXICO S DE RL DE CV,JOHNSON CONTROLS BE OPERATIONS MEXICO S DE RL DE CV REYNOSA PLANTA 1"	333319	"Fabricación de otra maquinaria y equipo para el comercio y los servicios"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación y ensamble de componentes electrónicos"	"PARQUE INDUSTRIAL REYNOSA (SECCION NORTE)"	579033.0521	2876374.4993	"26°0'14"""	"98°12'36"""	"Carretera REYNOSA-MATAMOROS"	"KM 3 "	" "		"Reynosa"	"TAMAULIPAS"	"Reynosa"	"88788"
"JCC910801911"	"JABIL CIRCUIT DE CHIHUAHUA S. DE R.L. DE C.V.,"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA DE ENSAMBLES Y SUB ENSAMBLES DE TABLILLAS ELECTRONICAS"	"COMPLEJO INDUSTRIAL CHIHUAHUA"	391765.0163	3177217.476	"28°43'3"""	"106°6'29"""	"Calle Ave. Alejandro Dumas"	"11341"	" "		"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31136"
"JCE133205011"	"JALES DEL CENTRO S.A. DE C.V.,"	212292	"Minería de mercurio y antimonio"	"Metalurgica (incluye la siderurgica)"	"13"	"Mineria de mercurio y antimonio"	"MINERÍA DE MERCURIO Y ANTIMONIO SOLO INCLUYE BENEFICIO"		750915.8115	2527208.163	"22°50'1"""	"102°33'18"""	"Calle KM. 16 CARRETERA SANTA MONICA-POZO DE GAMBOA"	"16"	" "	"Colonia SAN JOSE DE LA ERA"	"Vetagrande"	"ZACATECAS"	"Vetagrande"	"98140"
"JCF2201101252"	"YANFENG MEXICO INTERIORS  S. DE R.L. DE C.V.,YANFENG QUERETARO"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE PIEZAS PLASTICAS  AUTOMOTRICES "	"PARQUE INDUSTRIAL EL TEPEYAC"	372042.705	2280278.1693	"20°37'2"""	"100°13'40"""	"Avenida TEPEYAC"	"10780"	" "		"Chichimequillas"	"QUERETARO"	"El Marques"	"76245"
"JCI2802200167"	"ADIENT INDUSTRIES MÉXICO, S. DE R.L. DE C.V.,"	336360	"Fabricación de asientos y accesorios interiores para vehículos automotores"	"Automotriz"	"MV"	"Confeccion de asientos y accesorios de tela de uso automotriz"	"FABRICACIÓN DE OTRAS PARTES PARA VEHÍCULOS AUTOMOTRICES"	"CIUDAD INDUSTRIAL"	657240.9728	2858583.6965	"25°50'13"""	"97°25'51"""	"Avenida LAURO VILLAR KM 9"	"67"	" "		"Heroica Matamoros"	"TAMAULIPAS"	"Matamoros"	"87499"
"JCM1412000762"	"JABIL CIRCUIT DE MEXICO S. DE R.L. DE C.V.,JABIL EDIFICIO 5"	334290	"Fabricación de otros equipos de comunicación"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de circuitos electronicos"		656886.6516	2292660.7217	"20°43'37"""	"103°29'35"""	"Calle AV. GUADALUPE"	"225"	" "	"Colonia GUADALAJARA TECHNOLOGY PARK"	"Zapopan"	"JALISCO"	"Zapopan"	"45100"
"JCM911412012"	"JABIL CIRCUIT DE MEXICO S. DE R.L. DE C.V.,"	334290	"Fabricación de otros equipos de comunicación"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de Circuitos Electronicos"		666622.5826	2294383.9902	"20°44'30"""	"103°23'58"""	"Calle AV. VALDEPEï¿½AS"	"1993"	" "	"Colonia LOMAS DE ZAPOPAN"	"Zapopan"	"JALISCO"	"Zapopan"	"45130"
"JEP0901500884"	"JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3 S.A.P.I. DE C.V.,TM-01"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de Hidrocarburos "		482877.5236	2148247.5405	"19°25'42"""	"99°9'47"""	"Avenida PASEO DE LA REFORMA"	"250"	"PISO 25 "	"Colonia JUAREZ"	"Cuauhtémoc"	"DISTRITO FEDERAL"	"Cuauhtemoc"	"06600"
"JEP2803200345"	"JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3 S.A.P.I. DE C.V.,VC-02"	211110	"Extracción de petróleo y gas"	"Petroleo y petroquimica"	"10"	"Extraccion de petroleo y gas natural"	"Extracción de Hidrocarburos "		482873.37	2148246.1471	"19°25'42"""	"99°9'47"""	"Avenida PASEO DE LA REFORMA"	"250"	"PISO 25 "	"Colonia JUAREZ"	"Cuauhtémoc"	"DISTRITO FEDERAL"	"Cuauhtemoc"	"06600"
"JGH0200400467"	"J Y G HERRAMIENTAS Y MATRICES S.A. DE C.V,."	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"MAQUINADO DE PIEZAS METÁLICAS Y PLATINADO DE LAS MISMAS"		507211.0494	3592646.6711	"32°28'15"""	"116°55'23"""	"Calle SEMINARIO"	"25"	" "	"Colonia LIBRAMIENTO (ZONA AO)"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22225"
"JMA0802100071"	"JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE DELICIAS,"	222111	"Captación, tratamiento y suministro de agua realizados por el sector público"	"Otros"	"UB"	"Suministro de servicios de luz, agua, tratamiento de aguas, drenaje ,carga y descarga y ot"	"Captación, tratamiento y suministro de agua para uso domestico "		453659.0993	3118668.8926	"28°11'34"""	"105°28'19"""	"Avenida DEL PARQUE Y CALLE CENTRAL PONIENTE"	"2"	" "	"Colonia CIUDAD DELICIAS CENTRO"	"Delicias"	"CHIHUAHUA"	"Delicias"	"33000"
"JME0100100160"	"JATCO MÉXICO S.A. DE C.V., (SITIO 2)"	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"Fabricación de otras partes y accesorios auto y camiones"		779338.5716	2404980.4325	"21°43'34"""	"102°17'58"""	"Boulevard Aeropuerto"	"Km 2+200 "	" "	"Ejido Peñuelas"	"Aguascalientes"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"JME2604300150"	"JAVID DE MEXICO S DE RL DE CV DEPARTAMENTO MAGNET SALES,JAVID DE MEXICO S DE RL DE CV DEPARTAMENTO EDWARDS"	811314	"Reparación y mantenimiento de maquinaria y equipo comercial y de servicios"	"Otros"	"K9"	"Reparacion y mantenimiento de maquinaria y equipo pesado"	"Mantenimiento bombas de vacio"	"PARQUE INDUSTRIAL NUEVO NOGALES"	509762.5372	3457619.1079	"31°15'9"""	"110°53'50"""	"Avenida LIBRE COMERCIO"	"91"	" "		"Heroica Nogales"	"SONORA"	"Nogales"	"84094"
"JME9M0100111"	"JATCO MÉXICO S.A. DE C.V., (SITIO 1)"	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9J"	"Produccion de partes para el sistema de transmision automotriz"	"Fabricación de otras partes y accesorios autos y camiones"		781395.4878	2413258.7677	"21°48'2"""	"102°16'42"""	"Calle CARRETERA PANAMERICANA"	"KM. 75 "	". "	"Colonia ARELLANO"	"Aguascalientes"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"JME9M1100711"	"JANESVILLE DE MEXICO, S.A. DE C.V.,JANESVILLE DE MEXICO S.A DE C.V"	314993	"Fabricación de productos textiles reciclados"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de piezas textiles para ensamble en  Autopartes."		302822.6593	2269726.2263	"20°30'57"""	"100°53'27"""	"Calle CARR. PANAM. FED. MEX.-GUAD. KM 5.51"	"5.51"	" "	"Colonia Ejido Ciudad de Celaya"	"Celaya"	"GUANAJUATO"	"Celaya"	"38110"
"JMM9M2201111"	"JOHNSON MATTHEY DE MEXICO, S DE RL DE CV,"	325999	"Fabricación de otros productos químicos"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION Y COMERCIALIZACION DE CONVERTIDOR CATALITICO"	"PARQUE INDUSTRIAL BERNARDO QUINTANA"	368197.6058	2274978.9526	"20°34'9"""	"100°15'52"""	"Avenida AV DE LA CAÑ¿ADA"	"1"	" "		"La Piedad (San Miguel Colorado)"	"QUERETARO"	"El Marques"	"76246"
"JUG2M0803111"	"JUGOMEX, S.A. DE C.V.,JUMEX PLANTA CHIHUAHUA"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"EXTRACCIÓN Y ENVASADO DE JUGOS Y NÉCTARES DE FRUTAS"		293436.8985	3149663.4982	"28°27'25"""	"107°6'34"""	"Carretera KM 145.5  CHIHUAHUA-LA JUNTA"	"S/N "	" "	"Colonia ADOLFO LOPEZ MATEOS"	"La Junta"	"CHIHUAHUA"	"Guerrero"	"31690"
"JUG2M1503311"	"JUGOMEX, S.A. DE C.V.,JUGOMEX S.A. DE C.V., PLANTA XALOSTOC"	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"Extracción y envasado de jugos, néctares y bebidas de fruta"		492165.5733	2159436.5623	"19°31'46"""	"99°4'28"""	"Avenida ANTIGUA CARRETERA MEXICO-PACHUCA"	"KM. 12.5 "	" "	"Colonia INDUSTRIAL XALOSTOC"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55340"
"JUG2M1503312"	"JUGOMEX, S.A. DE C.V.,JUGOMEX S.A. DE C.V."	312111	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"Extracción y envasado de jugos y néctares de fruta"		495697.385	2163125.7963	"19°33'46"""	"99°2'27"""	"Calle ANTIGUA CARRETERA MEXICO-PACHUCA, PRIVADA STEEL CELANESE"	"KM. 19.5 "	" "	"Colonia Santa María Tulpetlac"	"Ecatepec de Morelos"	"MEXICO"	"Ecatepec de Morelos"	"55400"
"JVA1405300082"	"JUGOS DEL VALLE, S.A.P.I. DE C.V.,JUGOS DEL VALLE/SANTA CLARA PLANTA LDM"	311511	"Elaboración de leche líquida"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"ELABORACIÓN DE BEBIDAS NO CARBONATADAS Y LECHE LIQUIDA "		191968.9562	2365532.7414	"21°21'56"""	"101°58'12"""	"Calle LIBRAMIENTO NORTE"	"8980"	" "	"Colonia LA VIRGEN"	"Lagos de Moreno"	"JALISCO"	"Lagos de Moreno"	"47536"
"KAA9M2804011"	"KEY AUTOMOTIVE ACCESSORIES DE MEXICO, S. DE R.L. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Manufactura de Volantes y Accesorios Automotrices"	"VALLE HERMOSO CENTRO"	618660.788	2833426.259	"25°36'49"""	"97°49'5"""	"Avenida VALLE HERMOSO"	"SN "	" "		"Valle Hermoso"	"TAMAULIPAS"	"Valle Hermoso"	"87500"
"KCMN32903411"	"KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V.,    PLANTA TLAXCALA"	322291	"Fabricación de pañales desechables y productos sanitarios"	"Celulosa y papel"	"N3"	"Produccion de otros articulos celulosicos"	"FABRICACION DE PAÑALES DESECHABLES Y PRODUCTOS SANITARIOS "		597457.1239	2158642.2925	"19°31'12"""	"98°4'16"""	"Calle KM.3.5 CARR. MENA TLAXCALA"	"S/N "	" "	"Colonia Las Animas"	"Tlaxco"	"TLAXCALA"	"Tlaxco"	"90250"
"KCM560502711"	"KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V.,KIMBERLY CLARK DE MÉXICO PLANTA RAMOS ARIZPE"	322291	"Fabricación de pañales desechables y productos sanitarios"	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACIÓN DE PAPEL Y PAÑAL"		310958.6607	2832147.0872	"25°35'41"""	"100°52'56"""	"Carretera CARR. SALTILLO-MTY KM 21.4"	". "	". "	"Exhacienda MOLINO DE SANTA MARÍA"	"Ramos Arizpe"	"COAHUILA"	"Ramos Arizpe"	"25900"
"KCM561605311"	"KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V.,"	322122	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"PRODUCCIÓN DE PAPEL HIGIÉNICO"		262481.5733	2174157.1971	"19°38'54"""	"101°15'54"""	"Calle TZENTZENGARI"	"855"	" "	"Colonia COINTZIO"	"Morelia"	"MICHOACAN"	"Morelia"	"58341"
"KCM562201621"	"KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V.,KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V"	322122	"Fabricación de papel a partir de pulpa"	"Celulosa y papel"	"56"	"Produccion de papel"	"Fabricacion de papel"		397901.2414	2256359.0628	"20°24'10"""	"99°58'42"""	"Avenida AV. RIO SAN JUAN"	"4"	" "	"Colonia SAN CAYETANO"	"San Juan del Río"	"QUERETARO"	"San Juan del Rio"	"76800"
"KCM563008511"	"KIMBERLY CLARK DE MÉXICO S.A.B. DE C.V.,KIMBERLY CLARK DE MÉXICO,  PLANTA ORIZABA"	322299	"Fabricación de otros productos de cartón y papel"	"Celulosa y papel"	"56"	"Produccion de papel"	"FABRICACION Y CONVERSION DE PAPEL"		703771.0914	2086639.739	"18°51'42"""	"97°3'56"""	"Avenida SAN JUAN"	"1"	" "	"Colonia UNION Y PROGRESO"	"Ixtaczoquitlán"	"VERACRUZ"	"Ixtaczoquitlan"	"94463"
"KCW1103700085"	"KOBELCO CH WIRE MEXICANA,, S.A. DE C.V.,KOBELCO CH WIRE MEXICANA S.A. DE C.V."	331220	"Fabricación de otros productos de hierro y acero"	"Articulos y productos metalicos"	"82"	"Produccion de alambre y productos de alambre"	"Fabricación de alambre, productos de alambre y resortes"	"PUERTO INTERIOR"	243885.8813	2322798.4327	"20°59'16"""	"101°27'48"""	"Circuito SANTA FE"	"179"	" "		"Silao de la Victoria"	"GUANAJUATO"	"Silao"	"36275"
"KELBC1512111"	"KOBLENZ ELECTRICA, S.A. DE C.V.,"	333999	"Fabricación de otra maquinaria y equipo para la industria en general"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"Metal mecánica"		479393.2955	2172957.0558	"19°39'6"""	"99°11'47"""	"Calle AV. CIENCIA"	"28"	" "	"Colonia CUAUTITLAN IZCALLI"	"Cuautitlán Izcalli"	"MEXICO"	"Cuautitlan Izcalli"	"54730"
"KEPR60801911"	"KST ELECTRIC POWER COMPANY S.A.P.I DE C.V.,CCC NORTE II"	221110	"Generación, transmisión y distribución de energía eléctrica"	"Generación de energia electrica"	"AD"	"Generacion y transmision de energia electrica"	"GENERACION ELECTRICA"		409706.7273	3146943.0564	"28°26'45"""	"105°55'19"""	"Carretera CHIHUAHUA - DELICIAS KM. 7.8"	"S/N "	" "	"Colonia HORCASITAS"	"Chihuahua"	"CHIHUAHUA"	"Chihuahua"	"31622"
"KEU1904100075"	"KEUMGANG S.A. DE C.V.,KEUMGANG MEXICO SA DE CV"	326192	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otras autopartes cuando existe procesos térmicos y de fundición."	"Parque Tecnológico Aeropuerto"	394458.0952	2854896.5735	"25°48'30"""	"100°3'10"""	"Avenida DEL PARQUE"	"KM 34 "	"2125"		"Pesquería"	"NUEVO LEON"	"Pesqueria"	"66650"
"KFI5S2800311"	"KALTEX FIBERS S.A. DE C.V.,"	325220	"Fabricación de fibras químicas"	"Quimica"	"5S"	"Produccion de fibras y filamentos sinteticos y artificiales"	"Producción de fibras y filamentos sintéticos y artificiales, solo si involucra reacción qu"	"CORREDOR INDUSTRIAL"	615013.9181	2474277.5989	"22°22'14"""	"97°52'58"""	"Boulevard  DE LOS RIOS"	"4390"	"S/N "		"Altamira"	"TAMAULIPAS"	"Altamira"	"89603"
"KIM1Z1101711"	"KERRY INGREDIENTS DE MÉXICO, S.A. DE C.V.,KERRY PLANTA IRAPUATO"	311930	"Elaboración de concentrados, polvos, jarabes y esencias de sabor para bebidas"	"Alimenticio y/o de consumo humano"	"BF"	"Produccion de aditivos para alimentos"	"ELABORACIÓN DE SABORIZANTES Y COLORANTES PARA LA INDUSTRIA ALIMENTICIA"	"PARQUE INDUSTRIAL IRAPUATO-SALAMANCA"	253619.5672	2291295.2931	"20°42'17"""	"101°21'55"""	"Calle CARR. IRAPUATO-LA PIEDAD"	"KM. 11.2 "	" "		"Irapuato"	"GUANAJUATO"	"Irapuato"	"36660"
"KIM7X0200412"	"KYOUNG IL DE MÉXICO S. A. DE C. V.,"	332999	"Fabricación de otros productos metálicos"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"FABRICACION Y EMSAMBLE DE PRODUCTOS DE METAL PARA TELEVISION DE PANTALLA PLANA"		508847.742	3595588.4183	"32°29'51"""	"116°54'20"""	"Calle AGUILA MARINA"	"19201"	" "	"Colonia BAJA MAQ. EL AGUILA [22215]"	"Tijuana"	"BAJA CALIFORNIA"	"Tijuana"	"22215"
"KJM2402800491"	"KOYO JOINT MEXICO, S.A. DE C.V.,"	332810	"Recubrimientos y terminados metálicos"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"Ensamble de flecha intermedia para vehículo"	"ZONA INDUSTRIAL"	314857.1663	2446325.2709	"22°6'43"""	"100°47'41"""	"Avenida MONTECILLO"	"100"	" "		"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78423"
"KKM2201400485"	"KURASHIKI KAKO MEXICANA S.A. DE C.V,KURASHIKI KAKO MEXICANA"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otras partes para vehículos automotrices"	"PARQUE INDUSTRIAL QUERÉTARO"	351986.7681	2303683.4338	"20°49'38"""	"100°25'20"""	"Avenida INDUSTRIA PETROQUÍMICA"	"401"	" "		"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"KLM692201411"	"KLÜBER LUBRICACIÓN MEXICANA S.A. DE C.V.,KLUBER LUBRICACIÓN MEXICANA S.A. DE C.V."	324191	"Fabricación de aceites y grasas lubricantes"	"Quimica"	"69"	"Produccion de grasas, aceites lubricantes y aditivos"	"FABRICACIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (Incluye mezclas)"	"PARQUE INDUSTRIAL QUERÉTARO"	350370.2805	2303152.5752	"20°49'20"""	"100°26'16"""	"Avenida LA MONTAÑA"	"109"	" "		"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"KMEMP2201411"	"KELLOGG DE MEXICO S. DE R.L. DE C.V.,KELLOGG DE MÉXICO, S. DE R.L. DE C.V"	311230	"Elaboración de cereales para el desayuno"	"Alimenticio y/o de consumo humano"	"MP"	"Produccion de cereales"	"Elaboración de Cereales para el Desayuno"		351928.559	2278096.2418	"20°35'46"""	"100°25'15"""	"Calle CARR. CAMPO MILITAR"	"KM 1 "	" "	"Ninguno SAN ANTONIO DE LA PUNTA"	"Santiago de Querétaro"	"QUERETARO"	"Queretaro"	"76200"
"KME0100100066"	"KITAGAWA MEXICO S.A. DE C.V.,KITAGAWA MÉXICO S.A. DE C.V."	336350	"Fabricación de partes de sistemas de transmisión para vehículos automotores"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Producción y manufactura de partes automotrices"	"PARQUE INDUSTRIAL LOGISTICA AUTOMOTRIZ"	777242.6339	2404831.7126	"21°43'31"""	"102°19'11"""	"Calle CIRCUITO PROGRESO"	"102"	" "		"Aguascalientes"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"KME2W2601811"	"KOFANOR DE MEXICO S DE RL DE CV,KOFANOR"	311110	"Elaboración de alimentos para animales"	"Otros"	"2W"	"Produccion de alimentos para animales"	"Elaboración de Alimento para Animales"		609146.0163	3052447.2179	"27°35'29"""	"109°53'38"""	"Camino ESPERANZA - HORNOS KM. 2.300"	"S/N "	" "	"Pueblo ESPERANZA"	"Esperanza"	"SONORA"	"Cajeme"	"85210"
"KME2201401333"	"SAINT GOBAIN PLAKA S.A. DE C.V.,"	327420	"Fabricación de yeso y productos de yeso"	"Cemento y Cal"	"75"	"Produccion de yeso y sus productos"	"FABRICACIÓN DE MATERIALES LIGEROS PARA LA CONSTRUCCIÓN, PRODUCCIÓN BLOCKS, TUBOS Y SIMILAR"	"PARQUE INDUSTRIAL QUERÉTARO"	350943.8362	2303931.194	"20°49'45"""	"100°25'56"""	"Avenida DE LA NORIA"	"123"	" "		"Santa Rosa Jáuregui"	"QUERETARO"	"Queretaro"	"76220"
"KME2402800102"	"HITACHI ASTEMO SAN LUIS POTOSÍ S.A. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otras partes para vehículos automotrices"		312687.9357	2446785.4017	"22°6'57"""	"100°48'57"""	"Calle SANTIAGO"	"PONIENTE "	"200"	"Colonia VILLA DE POZOS"	"San Luis Potosí"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78421"
"KME7T1505111"	"KIRIU MEXICANA S.A DE C.V.,KIRIUMEX"	336340	"Fabricación de partes de sistemas de frenos para vehículos automotrices"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"FUNDICIÓN DE HIERRO GRIS Y NODULAR FABRICACION DE AUTOPARTES FRENOS"	"PARQUE INDUSTRIAL LERMA"	448935.4023	2139439.5457	"19°20'53"""	"99°29'10"""	"Avenida CIRCUITO DE LA INDUSTRIA PONIENTE"	"S/N "	"NO APLICA "		"Lerma de Villada"	"MEXICO"	"Lerma"	"52000"
"KME8L1902611"	"KEMET DE MEXICO S.A. DE C.V.,"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de otros productos electrónicos"		380871.9169	2837224.9923	"25°38'52"""	"100°11'12"""	"Calle AVE. ELOY CAVAZOS"	"7908"	" "	"Colonia RANCHO VIEJO"	"Guadalupe"	"NUEVO LEON"	"Guadalupe"	"67192"
"KME9G0200211"	"KENWORTH MEXICANA S.A. DE C.V.,"	336120	"Fabricación de camiones y tractocamiones"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Fabricación y ensamble de tractocamiones"	"Corredor Industrial Palaco"	647988.7008	3607991.2511	"32°35'58"""	"115°25'22"""	"Calzada GUSTAVO VILDOSOLA CASTRO"	"2000"	" "		"Mexicali"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"KME9M1100711"	"KOLBENSCHMIDT DE MÉXICO S. DE R. L. DE C. V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricacion de pistones "		302520.1423	2269574.5652	"20°30'52"""	"100°53'37"""	"Calle CARR. PANAMERICANA KM 284"	"SN "	" "	"Colonia SEGUNDA FRACCION DE CRESPO"	"Celaya"	"GUANAJUATO"	"Celaya"	"38110"
"KME951904611"	"KEMET DE MÉXICO S.A. DE C.V.,KEMET DE MÉXICO"	334410	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de capacitores electrónicos "		374140.786	2846588.6512	"25°43'54"""	"100°15'16"""	"Calle ANTIGUO CAMINO AL MEZQUITAL"	"100"	" "	"Colonia LAGRANGE"	"San Nicolás de los Garza"	"NUEVO LEON"	"San Nicolas de los Garza"	"66490"
