"NRA"	"Nombre"	"Sector"	"Actividad principal SEMARNAT"	"Actividad principal"	"Coordenada UTM X"	"Coordenada UTM Y"	"Latitud Norte"	"Longitud Oeste"	"Estado"	"Delegación\Municipio"	"Calle"	"No. Exterior"	"No. Interior"	"Entre calle 1"	"Entre calle 2"	"Colonia"	"Localidad"	"Parque o puerto industrial"	"Código postal"
"MEJ8T0803713"	"Motores Electricos de Juarez S. de R.L. de C.V. Planta FCM"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"Produccion de flechas para motores electricos"	0	0	31.66059	-106.4277	"CHIHUAHUA"	"Juarez"	"Esquina con Av. El Granjero"	6540		"Av. El Granjero"	"Tercera"	"El Granjero"	"Juarez"	"Carretera Panamericana 6540"	32690
"MEJ8T0803715"	"Motores Electricos de Juarez S. de R.L. de C.V. Planta IGMEX PLANTA 4"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"Fabricacion de tapas de aluminio y rotores para motores electricos"	0	0	31.74963	-106.4308	"CHIHUAHUA"	"Juarez"	"Epsilon 1651"	1651		"Epsilo"	"Omega"		"Juarez"	"Omega"	32000
"MEJ8T0803716"	"MOTORES ELECTRICOS DE JUAREZ S. DE R.L. DE C.V. PLANTA MEJ 2"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"ENSAMBLE DE MOTORES ELECTRICOS"	0	0	31.70094	-106.45194	"CHIHUAHUA"	"Juarez"	"AVENIDA PARQUE INDUSTRIAL JUAREZ"	3325		"AVE. ADOLFO LOPEZ MATEOS"	"EJE VIAL JUAN GABRIEL"	"PARQUE IND. JUAREZ"	"CD JUAREZ"	"PARQUE INDUSTTRIAL JUAREZ"	32360
"MEJ8T0803717"	"MOTORES ELECTRICOS DE JUAREZ S. DE R.L. DE C.V. PLANTA MEJ 1"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"FABRICACION Y ENSAMBLE DE MOTORES ELECTRICOS FRACCIONARIOS"	0	0	31.70117	-106.45208	"CHIHUAHUA"	"Juarez"	"AVE. PARQUE INDUSTRIAL JUAREZ"	3325	"B"	"EJE VIAL JUAN GABRIEL"	"AVE. ADOLFO LOPEZ MATEOS"	"PARQUE IND. JUAREZ"	"CD JUAREZ"	"PARQUE INDUSTRIAL JUAREZ"	32630
"MELMD1900611"	"MELTER S.A. DE C.V."	"Articulos y productos metalicos "	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"DISEÑO INGENIERIA Y FABRICACION DE MAQUINARIA"	611604.79	2815081.71	"25°45'23.36"""	"100°11'37.45"""	"NUEVO LEON"	"Apodaca"	"CALLE C"	511		"Av. A"	"Av. G"	"Parque Industrial Almacentro"	"Apodaca"	"PARQUE INDUSTRIAL ALMACENTRO"	66600
"MEM8T1902611"	"MOTORES ELECTRICOS DE MONTERREY S. DE R. L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"Fabricación y Ensamble de Motores Eléctricos"	0	0	"25°40'15.18"""	"100°12'0.99"""	"NUEVO LEON"	"Guadalupe"	"Pvda. Angel Macías"	222		"Ave. Zertuche"	"Ave. Evolución"	"Tacubaya"	"Guadalupe"		67190
"MEM910200211"	"MASTERWORK ELECTRONICS DE MEXICO S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE TABLEROS ELECTRONICOS Y ARNESES"	0	0	32.64295	-115.39953	"BAJA CALIFORNIA"	"Mexicali"	"AV. EUCALIPTO"	2398		"CALZADA VENUSTIANO CARRANZA"		"RIVERA"		"PARQUE INDUSTRIAL CALAFIA"	21259
"MEMMK1605311"	"MINERIA EMPRESARIAL S.A DE C.V."	"Metalurgica (incluye la siderurgica) "	"Mineria de otros minerales metalicos no ferrosos"	"MINERÍA DE OTROS MINERALES METÁLICOS NO FERROSOS"	0	0	"19°44'14"""	"101°7'43"""	"MICHOACAN"	"Morelia"	"NORTE 3a ETAPA"	220		"OTE 4"	"EL RIO GRANDE"	"CIUDAD INDUSTRIAL"	"MORELIA"	"CIUDAD INDUSTRIAL DE MORELIA"	58200
"MEMND1902611"	"MOTORES ELECTRICOS DE MONTERREY S. DE R. L. DE C.V. Planta III"	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de metales no ferrosos"	"Elaboracion de rotores de aluminio y Fosfatizado de Flechas"	0	0	"25°40'20.09"""	"100°12'1.13"""	"NUEVO LEON"	"Guadalupe"	"Pvda. Angel Macìas"	200		"Zertuche"	"Evolucion"	"Tacubaya"	"Gudalupe"		67190
"MER5T1505711"	"MERCK S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	0	0	19.46977	-99.22562	"MEXICO"	"Naucalpan de Juarez"	"CALLE CINCO"	"CINCO"		"CALLE CUATRO"	"GENERAL AGUSTIN MILLAN"	"FRACC. IND. ALCE BLANCO"		"ALCE BLANCO"	53370
"MES7I1503311"	"FRANCISCA MEDINA SANCHEZ"	"Metalurgica (incluye la siderurgica) "	"Laminacion secundaria de hierro y acero"	"LAMINACION SECUNDARIA DE HIERRO"	0	0	"0°0'0"""	"0°0'0"""	"MEXICO"	"Ecatepec de Morelos"	"ENCINO SN"	"SN"		"LUIS JESADA"	"ENCINO"	"VIVEROS DE XALOSTOC"	"ECATEPEC DE MORELOS"	"ZONA INDUSTRIAL XALOSTOC"	55340
"MET5I2111411"	"METALOIDES SA DE CV"	"Quimica"	"Produccion de acidos, bases y sales inorganicas"	"ELABORACIÓN DE CARBURO DE CALCIO Y SUS DERIVADOS"	0	0	"19°4'41"""	"98°11'40"""	"PUEBLA"	"Puebla"	"23 NORTE"	7829		"76 PONIENTE"	"78 PONIENTE"	"LA LOMA"	"PUEBLA"	"ZONA INDUSTRIAL NORTE"	72230
"MET861904811"	"METAK. SA DE CV"	"Metalurgica (incluye la siderurgica) "	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACION Y MAQUINADO DE TODA CLASE DE PARTES Y MAQUINARIA"	435.2134	397.2532	"25°40'26.37"""	"100°26'23.80"""	"NUEVO LEON"	"Santa Catarina"	"BLVD. DIAZ ORDAZ KM. 339.2"	970		"LOS TREVIÑOS"	"FRANCISCO I. MADERO"	"LOS TREVIÑOS"	"SANTA CATARINA"	"ZONA INDUSTRIAL"	66350
"MET9M1900611"	"Metalsa S de RL"	"Automotriz "	"Produccion de otras auto partes"	"FABRICACION DE PARTES AUTOMOTRICES (CHASISES)"	0	0	"25°45'01.31"""	"100°12'08.22"""	"NUEVO LEON"	"Apodaca"	"Carretera a Miguel Aleman km 16.5"	100	"NA"	"NA"	"NA"	"NA"	"Apodaca"	"NA"	66600
"MFM8T0803711"	"MOTORES FASCO DE MEXICO S. DE R.L. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"Fabricación y ensamble de motores eléctricos"	0	0	"31°0'0"""	"106°00'00"""	"CHIHUAHUA"	"Juarez"	"Eje Vial Juan Gabriel"	2245				"San Antonio"	"Juárez"	"Zona urbana definida para uso mixto"	32250
"MGL692111411"	"COMPAÑIA MANUFACTURERA DE GRASAS LUBRICANTES S.A. DE .V"	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	0	0	"19°3'51"""	"98°15'12"""	"PUEBLA"	"Puebla"	"AVENIDA XOCHIMEHUACAN"	6408		"BODEGAS EUCALIPTO"	"MERCADO HIDALGO"	"LA LOMA"	"PUEBLA"		72230
"MGM6L2802211"	"Maquiladora General de Matamoros S.A. de C.V."	"Articulos y productos plasticos "	"Produccion de telas y laminados plasticos"	"Maquila de lamina acrilica"	0	0	25.8404	-97.43729	"TAMAULIPAS"	"Matamoros"	"Poniente 2"	17		"Pedro Hinojosa"	"Norte 7"		"Matamoros"	"Ciudad Industrial"	87470
"MHC460803711"	"MOLNLYCKE HEALTH CARE S.A. DE C.V. PLANTA 1"	"Textiles, fibras e hilos "	"Confeccion de prendas de vestir"	"Oficinas y almacén de materiales para ensamble de equipo médico desechable para hospital"	0	0	31.65754	-106.34372	"CHIHUAHUA"	"Juarez"	"Manuel Sandoval Vallarta"	420		"Manuel J. Clouthier"	"Carretera Internacional Waterfill"	"Parque Industrial Rio Bravo"	"Ciudad Juárez"	"Parque Industrial"	32557
"MHC460803712"	"MOLNLYCKE HEALTH CARE S.A. DE C.V. PLANTA 2"	"Textiles, fibras e hilos "	"Confeccion de prendas de vestir"	"Ensamble y empaque de equipo médico desechable para hospital"	0	0	31.66409	-106.33946	"CHIHUAHUA"	"Juarez"	"Avenida Rio Bravo"	1235		"Carretera Internacional Waterfill"	"Manuel Sandoval Vallarta"	"Parque Industrial Rio Bravo"	"Ciudad Juárez"	"Parque Industrial"	32920
"MHI5W1103211"	"MISSION HILLS S.A. DE C.V."	"Quimica"	"Produccion de jabones y detergentes"	"PRODUCCIÓN DE JABONES Y DETERGENTES (SÓLO SI SE PRODUCEN LAS SUSTANCIAS BÁSICAS; INCLUYE O"	352100	2320499	"21°0'0"""	"100°23'50"""	"GUANAJUATO"	"San Jose Iturbide"	"CARR FED 57 KM 47 ENTRONCAL SJI KM 0.8"	"SN"				"LA CANTERA"		"SAN JOSÉ ITURBIDE"	37980
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"PRODUCCION DE MOTORES ELECTRICOS"	0	0	"26°1'45"""	"98°23'45"""	"TAMAULIPAS"	"Reynosa"	"AVENIDA PASEO DE LAS LOMAS"	"SN"	"SN"	"ESQUINA CON AVENIDA INDUSTRIAL DEL NORTE"		"PARQUE INDUSTRIAL DEL NORTE"		"PARQUE INDUSTRIAL DEL NORTE"	88500
"MICAD1510411"	"MICASE S.A. DE C.V."	"Generacion de energia electrica "	"Generacion y transmision de energia electrica"	"GENERACIÓN Y TRANSMISIÓN DE ENERGÍA ELÉCTRICA (SÓLO GENERACIÓN; INCLUYE LAS INSTALACIONES"	0	0	19.53105	-99.19452	"MEXICO"	"Tlalnepantla de Baz"	"Av. Prolongación Toltecas"	"No 4"		"Av. Presidente Juárez"	"Av. Mario Colin"	"Los Reyes Ixtacala"	"NA"		54090
"MICBB1503311"	"RECUPERADORA DE ENVASES INDUSTRIALES Y O MARIA ELENA MIRANDA CRUZ"	"Otros"	"Manejo de residuos peligros"	"REACONDICIONAMIENTO DE ENVASES( TAMBORES CUBETAS Y CONTENEDORES DE PLASTICO)"	0	0	19.5311	-99.0569	"MEXICO"	"Ecatepec de Morelos"	"SEGUNDA CERRADA DE LAS TORRES"	16	13	"LAS TORRES"		"MIGUEL HIDALGO"		"PARQUE INDUSTRIAL"	4400
"MID7X1102011"	"Metalica Industrial Domher S.A. de C.V."	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"Fabricación maquila y venta de toda clase de material metálicos"	0	0	21.0482	-101.57172	"GUANAJUATO"	"Leon"	"Jazmín"	204		"Azucena"	"Geranio"	"Los López"	"León"	"Comunidad"	37680
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"Alimenticio y/o de consumo humano "	"Preparacion y envasado alimentos"	"CAPTURA Y PROCESAMIENTO DE ESPECIES MARINAS PARA CONSUMO HUMANO Y ANIMAL"	0	0	"23°12'53"""	"106°22'47"""	"SINALOA"	"Mazatlan"	"ESTERO DE URIAS"	"SN"		"NO APLICA"	"NO APLICA"	"URIAS"	"MAZATLAN"		82099
"MIN790801911"	"MEXALIT INDUSTRIAL S.A. DE C.V. PLANTA CHIHUAHUA"	"Asbesto"	"Produccion de asbesto cemento y sus productos"	"PRODUCCIÓN DE ASBESTO CEMENTO Y SUS PRODUCTOS (INCLUYE LÁMINAS, TINACOS, TUBERÍAS Y CONEXI"	0	0	28.68372	-106.08975	"CHIHUAHUA"	"Chihuahua"	"AVENIDA DE LAS INDUSTRIAS"	6920				"NOMBRE DE DIOS"	"CHIHUAHUA"	"ZONA INDUSTRIAL NOMBRE DE DIOS"	31110
"MIN791503311"	"MEXALIT INDUSTRIAL S. A. DE C. V."	"Asbesto"	"Produccion de asbesto cemento y sus productos"	"PRODUCCIÓN DE ASBESTO CEMENTO Y SUS PRODUCTOS (INCLUYE LÁMINAS, TINACOS, TUBERÍAS Y CONEXI"	0	0	19.53623	-99.05725	"MEXICO"	"Ecatepec de Morelos"	"AV HIDALGO"	180		"ND"	"ND"	"SANTA CLARA"	"ECATEPEC DE MORELOS"	"SANTA CLARA"	55540
"MJA9M0803711"	"MANUFACTURERA EL JARUDO S. DE R.L. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"FABRICACION DE TABLILLAS DE CONTROL Y RIELES PARA COMBUSTIBLE PARA VEHICULOS AUTOMOTORES"	0	0	31.67962	-106.43256	"CHIHUAHUA"	"Juarez"	"AV. CESAREO SANTOS DE LEON"	6475		"AV. TECNOLOGICO"	"BLVD. OSCAR FLORES SANCHEZ"	"EL JARUDO"	"JUAREZ"		32650
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"Automotriz "	"Produccion de motores automotrices a gasolina y diesel"	"PRODUCCIÓN DE MOTORES AUTOMOTRICES A GASOLINA O DIESEL."	0	0	"25°28'45"""	"0.103°21'13"""	"COAHUILA"	"Torreon"	"CARRETERA A MIELERAS KM 6.5"	"SN"		"NO APLICA"	"NO APLICA"		"TORREON"	"Cercano a Parque Industrial Ferropuertos pero no incluido"	27400
"MKA3K1306311"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAUTLA"	"Textiles, fibras e hilos "	"Acabado de fibras, hilos, hilados y telas textiles"	"HILADO Y TEJIDO DE TELAS"	0	0	"19°57'58"""	"99°22'9"""	"HIDALGO"	"Tepeji del Rio de Ocampo"	"KM 11 ANT. CARRETERA MEXICO QUERETARO"	"SN"				"NA"	"SANTIAGO TLAUTLA"		42860
"MKA3K1306312"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAXINACALPAN"	"Textiles, fibras e hilos "	"Acabado de fibras, hilos, hilados y telas textiles"	"HILADO Y TEJIDO DE TELAS"	0	0	"19°55'42"""	"99°20'21"""	"HIDALGO"	"Tepeji del Rio de Ocampo"	"KM 5.6 CARR. TEPEJI TULA"	"SN"		"NA"	"NA"	"BARRIO DE TLAXINACALPAN"			42850
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"Textiles, fibras e hilos "	"Acabado de fibras, hilos, hilados y telas textiles"	"ESTAMPADO TEÑIDO Y ACABADO DE TELAS"	394882	2256846	"19°53'39"""	"99°20'17"""	"QUERETARO"	"San Juan del Rio"	"RANCHO SAN JUAN"	"SN"		"AV. CANAL DE SANTA CLARA"	"FF.CC."	"BARRIO DEL ESPIRITU SANTO"	"SAN JUAN DEL RIO"		76821
"MLM5F0803711"	"MONARCH LITHO DE MEXICO S.A. DE C.V."	"Otros"	"Edicion, Encuadernacion y/o impresion"	"Producción de Impresiones y demás actividades relacionadas con la industria editorial"	0	0	31.74474	-106.43052	"CHIHUAHUA"	"Juarez"	"HENRY DUNANT"	6451		"AV. DEL CHARRO"	"AV. RAFAEL PEREZ SERNA"	"NA"	"JUAREZ"	"PARQUE INDUSTRIAL OMEGA"	32320
"MLN812604311"	"MASTER LOCK DE NOGALES S.A. DE C.V."	"Articulos y productos metalicos "	"Produccion de cerraduras, candados y llaves"	"ENSAMBLE Y MANUFACTURA DE CANDADOS"	503836.8732	3458229.3354	"31°15'50"""	"110°57'58"""	"SONORA"	"Nogales"	"AV. FORTUNE BRANDS"	"SN"		"COMERCIO INTERNACIONAL"	"BLV. DEL RAQUET"	"PARQUE IND. NUEVO NOGALES"	"NOGALES"	"PARQUE INDUSTRIAL NUEVO NOGALES"	84094
"MLU691405311"	"MEXICANA DE LUBRICANTES S.A. DE C.V."	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	0	0	"21°19'29"""	"101°55'18"""	"JALISCO"	"Lagos de Moreno"	"CARRETERA LAGOS LA UNION DE SAN ANTONIO"	"NA"	"KM 3.5"	"NA"	"NA"	"EJIDO SAN ANTONIO"	"LAGOS DE MORENO"	"SAN AGUSTIN"	47480
"MLU691510911"	"MEXICANA DE LUBRICANTES S.A. DE C.V."	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"MEZCLA Y ENVASADO DE ACEITES LUBRICANTES"	0	0	"19°39'0"""	"99°10'00"""	"MEXICO"	"Tultitlan"	"AV VIA JOSE LOPEZ PORTILLO"	10		"AV JOSE LOPEZ PORTILLO"		"SAN FRANCISCO CHILPAN"	"ESTADO DE MEXICO"		54900
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"Automotriz "	"Produccion de otras auto partes"	"FABRICIACION DE RINES DE ACERO"	0	0	22.07439	-100.88421	"SAN LUIS POTOSI"	"San Luis Potosi"	"EJE 130"	175		"CARRETERA 57"	"AVENIDA COMISION FEDERAL DE ELECTRICIDAD"	"ZONA INDUSTRIAL"		"ZONA INDUSTRIAL DEL POTOSI"	78395
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"Quimica"	"Produccion de adhesivos y selladores"	"Fabricación de mastiques selladores pinturas y vinilos derivados de plastico flexible"	0	0	19.82872	-98.97521	"HIDALGO"	"Tizayuca"	"EJE ORIENTE PONIENTE"	"Mz. 5"	"Lote 3"			"Parque Industrial Tizayuca"	"Tizayuca"	"Parque Industrial Tizayuca"	43800
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	0	0	"25°45'23"""	"102°58'13"""	"COAHUILA"	"San Pedro"	"AV. PROLONGACION JUAREZ SIN NUMERO"	"NA"	"NA"	"NA"	"NA"	"BARRIO SALTILLO"	"SAN PEDRO"		27830
"MME4T0803711"	"MCS de Mexico S.A. de C.V."	"Madera y Productos "	"Fabricacion de productos y articulos de madera"	"No limitativa a produccion y manufactura de marcos y cuadros de madera plastico y metal"	0	0	31.63462	-106.44066	"CHIHUAHUA"	"Juarez"	"Carr. Panamericana Km. 18.5 No. 9031"	9031		"Av B"	"Roberto Fierro"	"P. Ind Aeropuerto"	"Cd Juarez"	"Aeropuerto"	32690
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"CMAP 385011 FABRICACION Y ENSAMBLE DE CATETERES DE ACCESO VASCULAR"	0	0	"25°46'53.90"""	"100°09'59.17"""	"NUEVO LEON"	"Apodaca"	"Carretera a Miguel Aleman Km 21.7"	"km 21.7"		"Av. Industrias"	"Libramiento periferico de cuota"		"Parque Ind Monterrey"	"Parque Ind Monterrey"	66600
"MME5Q0502711"	"METOKOTE DE MEXICO S. DE R.L. DE C.V."	"Otros"	"Maquila de acabado y pintado de piezas metalicas y de otros materiales"	"SERVICIOS DE APLICACION DE RECUBRIMIENTO Y PINTURA"	0	0	25.51142	-100.97978	"COAHUILA"	"Ramos Arizpe"	"CARR. SALTILLO PIEDRAS NEGRAS KM 10.8"	"LOTE 5"				"INDUSTRIAL FINSA"	"RAMOS ARIZPE"	"PARQUE INDUSTRIAL FINSA"	25900
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"Articulos y productos metalicos "	"Produccion de maquinaria, equipos, aparatos, partes y/o sus piezas"	"Producción de filtros de aire elementos filtrantes modulos de aceite resonadores y deposit"	0	0	"20°45'4"""	"0.1°26'36"""	"QUERETARO"	"Queretaro"	"Vialidad El Pueblito No 104"	104		"La Griega"	"El pueblito"	"Parque Industrial Querétaro"	"Santa Rosa Jauregui"	"Parque Industrial Querétaro"	76220
"MME910200311"	"Milegon de México S. de R.L. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble y producción de articulos electricos y electronicos"	0	0	32.57142	-116.63874	"BAJA CALIFORNIA"	"Tecate"	"Av. Hidalgo"	260	"B"	"Esteban Cantu"	"Callejon Libertad"	"Fracc. Romero"	"Tecate"		21410
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"Automotriz "	"Produccion de partes para el sistema de suspension y direccion"	"PRODUCCIÓN DE PARTES PARA EL SISTEMA DE SUSPENSIÓN Y DIRECCIÓN (SI INCLUYE PROCESOS TÉRMIC"	565876.963	2891880.846	26.14673	-98.33958	"TAMAULIPAS"	"Reynosa"	"Blvd. Florida"	7				"Parque Ind. Maquilpark"	"Reynosa"	"Parque Industrial Maquilpark"	88614
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"MANUFACTURA Y VENTA DE AMORTIGUADORES Y STRUTS"	0	0	"0°0'0"""	"0°0'0"""	"GUANAJUATO"	"Celaya"	"AV. NORTE 2"	118	"NA"	"AV. PONIENTE"	"AV. NORTE 2"	"CIUDAD INDUSTRIAL"	"CELAYA"	"CIUDAD INDUSTRIAL"	38110
"MMELK2201411"	"MABE MEXICO S. DE R.L. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"ENSAMBLE DE REFRIGERADORES DOMESTICOS"	0	0	20.62619	-100.43752	"QUERETARO"	"Queretaro"	"AV. 5 DE FEBRERO"	1325		"AV. COAHUILA"	"AV. CARRILLO PUERTO"	"CARRILLO PUERTO"	"SANTIAGO DE QUERETARO"	"ZONA INDUSTRIAL BENITO JUAREZ"	76120
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"ESTAMPADO DE PIEZAS DE PLASTICO"	0	0	26.02338	-98.2286	"TAMAULIPAS"	"Reynosa"	"CERRO DEL BERNAL"	220		"SIERRA MADRE"	"PICO DE ORIZABA"	"ALMAGUER"	"REYNOSA"		88780
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"SORTEOS MANUFACTURAS INSPECCIONES Y RETRABAJOS"	0	0	"28°2'25"""	"80°20'10"""	"TAMAULIPAS"	"Reynosa"	"BRECHA E99"	"SN"					"REYNOSA"	"REYNOSA"	0
"MMJ960803711"	"MMJ S.A. de C.V. Planta Bermúdez"	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Fabricación de productos médicos"	0	0	31.72557	-106.39421	"CHIHUAHUA"	"Juarez"	"Av. Antonio J. Bermúdez"	731	"NA"	"Calle Fresnel"	"Av. Antonio J. Bermúdez"	"Antonio J Bermúdez"	"NA"	"Parque Industrial Antonio J Bermúdez"	32470
"MMJ960803712"	"MMJ S.A. de C.V. Planta 2"	"Articulos y productos compuestos de diferentes materiales "	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Manufactura y Ensamble de Productos Medicos"	0	0	31.6467	-106.38053	"CHIHUAHUA"	"Juarez"	"Avenida Henequen 1181"	1181		"Av Porfirio Diaz"	"Calle Sonora"	"Desarrollo Salvarcar"	"Ciudad Juarez"	"Parque Industrial Salvarcar"	32590
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"Metalurgica (incluye la siderurgica) "	"Extraccion y/o beneficio de minerales no metalicos"	"EXTRACCION DE CARBON"	2055834	3373688	"27°56'56"""	"101°21'54"""	"COAHUILA"	"Muzquiz"	"CARR. ROSITA MUZQUIZ KM. 19.5 MAS 6.5 KM"	"N.A."						"EJIDO SAUCEDA DEL NARANJO"	26350
"MMO7T1502511"	"MANUFACTURERA MOCASA S. A. DE C. V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	0	0	"19°15'53"""	"98°54'05"""	"MEXICO"	"Chalco"	"XOCHIQUETZAL"	48		"CEMPOALTECAS"	"HUHUECOYOLT"	"CULTURAS DE MÉXICO"			56600
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS"	0	0	25.52308	-103.44813	"COAHUILA"	"Torreon"	"AVENIDA METALURGICA"	550		"COMONFORT"	"CALZADA PEÑOLES"	"METALURGICA"	"TORREÓN"	"MET MEX PEÑOLES SA DE CV"	27370
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS"	0	0	25.52718	-103.44195	"COAHUILA"	"Torreon"	"Blvd. Laguna"	3200	"N.A."	"Prol. Comonfort"	"Prol. Calzada Cuauhtemoc"	"Metalúrgica"	"Torreón"	"Met Mex Peñoles SA de CV"	27370
"MMP7L1001311"	"Met Mex Peñoles S.A de C.V Unidad Bermejillo"	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"Producción de metales no ferrosos y pdtos. químicos básicos y prod. nutrientes vegetales"	0	0	25.90156	-103.63049	"DURANGO"	"Mapimi"	"Km. 42 Carret. Gomez P.Dgo. Jimenez Chih"	"NA"		"NA"	"NA"	"NA"	"Bermejillo"	"A las afueras de la ciudad"	35230
"MMP7L2402811"	"METAL MIN PROCESS S.A DE C.V."	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACIÓN Y REFINACIÓN DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN, EXTRUSIÓN O ESTIRA"	0	0	22.05936	-100.89728	"SAN LUIS POTOSI"	"San Luis Potosi"	"EJE 134"	1356		"FUSION"	"Via FC Mexico Laredo"	"ZONA INDUSTRIAL"	"SAN LUIS POTOSI"	"PARQUE DE FUNDIDORES"	78395
"MMP7M0503511"	"MET MEX PEÑOLES S.A. DE C.V. FUNDICIÓN PLOMO PLATA"	"Metalurgica (incluye la siderurgica) "	"Laminacion de otros metales no ferrosos"	"FUNDICION BENEFICIADOR Y O REFINACION DE METALES"	0	0	25.53076	-103.44016	"COAHUILA"	"Torreon"	"BLVD. LAGUNA"	3200	"SN"	"PROL. COMONFORT"	"PROL. CALZADA CUAUHTEMOC"	"METALURGICA"	"TORREON"	"METMEX PEÑOLES SA DE CV"	27370
"MMP9M1409811"	"MANUFACTURERA MEXICANA DE PARTES DE AUTOMOVILES S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	20.62199	-103.33168	"JALISCO"	"Tlaquepaque"	"TONELES"	2693		"COMPRESOR"	"CHAMUCERA"	"ALAMO INDUSTRIAL"		"EL ALAMO"	45560
