"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"NHE8L1403911"	"COMPAÑIA NACIONAL DE HERRAJES ELECTRICOS S.A. DE C.V.,CONHESA"	"332110"	"Fabricación de productos metálicos forjados y troquelados"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de Herrajes Eléctricos para líneas de alta y baja tensión"		"671191.6541"	"2282514.1512"	"20°38'2"""	"103°21'24"""	"Calle PRIV. 22"	"2703 "	"h "	"Colonia Colonia Zona Industrial"	"GUADALAJARA"	"JALISCO"	"Guadalajara"	"44940"
"NHU5R2800311"	"CABOT SPECIALTY CHEMICALS MEXICO S.A.P.I. DE C.V.,CABOT"	"325180"	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5R"	"Produccion de hule sintetico"	"Fabricación de otros productos quimicos"		"585386.0278"	"2506887.0745"	"22°40'0"""	"98°10'7"""	"Carretera CARR. TAMPICO-MANTE"	"KM. 13.5 "	" "	"Colonia LAGUNA DE LA PUERTA"	"ALTAMIRA"	"TAMAULIPAS"	"Altamira"	"89603"
"NIC8A1510411"	"NICRO SA DE CV,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTOS METALICOS"		"477684.3334"	"2158102.652"	"19°31'2"""	"99°12'45"""	"Calle PIRUL"	"33 "	" "	"Colonia BELLAVISTA"	"TLALNEPANTLA"	"MEXICO"	"Tlalnepantla de Baz"	"54080"
"NIT7T3012311"	"NITROCOR S.A DE C.V,"	"331112"	"Fabricación de desbastes primarios y ferroaleaciones"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION Y MOLDEO DE PIEZAS DE HIERRO Y ACERO"		"602175.451"	"2455205.9008"	"22°11'56"""	"98°0'31"""	"Calle CARRETERA TAMPICO-VALLES KM. 20"	"km 20 "	" "	"Pueblo TAMOS"	"PANUCO"	"VERACRUZ"	"Panuco"	"92018"
"NLA1412000608"	"NATTURA LABORATORIOS, S.A. DE C.V.,NATTURA LABORATORIOS PLANTA TESISTÁN"	"325620"	"Fabricación de cosméticos, perfumes y otras preparaciones de tocador"	"Quimica"	"N6"	"Produccion de perfumes, cosmeticos y similares a base de mezclas"	"Elaboración de productos de belleza capilar"		"663496.3159"	"2296103.7264"	"20°45'26"""	"103°25'46"""	"Calle JUAN GIL PRECIADO"	"4000 "	" "	"Colonia EL TIGRE"	"ZAPOPAN"	"JALISCO"	"Zapopan"	"45134"
"NLUTM0900711"	"NAVI LUX S.A. DE C.V.,NAVI LUX, S.A. DE C.V. PLANTA SAN LORENZO"	"325520"	"Fabricación de adhesivos"	"Quimica"	"5X"	"Produccion de adhesivos y selladores"	"FABRICACIÓN DE CINTAS ADHESIVAS, ADHESIVOS Y PRODUCTOS ADHESIVOS"		"491256.5043"	"2139971.2541"	"19°21'13"""	"99°4'59"""	"Calle ANTIGUO CAMINO A SAN LORENZO"	"NO.131 "	" "	"Colonia EL MANTO"	"IZTAPALAPA"	"DISTRITO FEDERAL"	"Iztapalapa"	"09830"
"NMA9M2201111"	"NIHON MAGNESIO S.A. DE C.V.,NIHON MAGNESIO"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Automotriz"	"9K"	"Produccion de partes para el sistema de suspension y direccion"	"INYECCIÓN (FUNDICIÓN) DE MAGNESIO PARA ELABORACIÓN DE VOLANTES DE DIRECCIÓN"	"PARQUE IND. FINSA"	"366249.454"	"2275069.0297"	"20°34'11"""	"100°16'59"""	"Calle RAFAEL SESMA HUERTA"	"7 "	" "		"GENERAL LAZARO CARDENAS (EL COLORADO)"	"QUERETARO"	"El Marques"	"76246"
"NMA910803711"	"NIDEC AUTOMOTIVE MOTOR MEXICANA, S. DE R. L. DE C. V.,"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACIÓN DE EQUIPO ELÉCTRICO Y ELECTRÓNICO PARA VEHÍCULOS AUTOMOTRICES"	"ANTONIO J. BERMUDEZ"	"367516.4291"	"3509710.5364"	"31°42'54"""	"106°23'53"""	"Avenida ANTONIO J. BERMUDEZ"	"1335 "	" "		"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32470"
"NMEAE2601311"	"NUSANTARA DE MÉXICO, S.A. DE C.V.,MINA SANTA ELENA"	"212222"	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Explotación y Beneficio de minerales de plata y oro"		"503055.3892"	"3215983.4338"	"29°4'19"""	"110°58'6"""	"Calle SAN MIGUEL"	"55 "	" "	"Colonia SAN ANTONIO"	"HERMOSILLO"	"SONORA"	"Hermosillo"	"83260"
"NMEML1406311"	"NESTLE MEXICO S.A. DE C.V.,NESTLE FÁBRICA OCOTLÁN"	"311512"	"Elaboración de leche en polvo, condensada y evaporada"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"FABRICACIÓN DE FÓRMULAS INFANTILES "		"735851.2997"	"2258064.4186"	"20°24'22"""	"102°44'23"""	"Calle CALZADA DR. DELGADILLO ARAUJO"	"35 "	" "	"Colonia FLORIDA"	"OCOTLAN"	"JALISCO"	"Ocotlan"	"47820"
"NME0100100048"	"NISSAN MEXICANA S.A. DE C.V.,NISSAN MEXICANA PLANTA AGUASCALIENTES A2"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"ENSAMBLE DE VEHICULOS Y PARTES AUTOMOTRICES"	"PARQUE INDUSTRIAL SUR"	"780995.188"	"2406169.1247"	"21°44'12"""	"102°17'0"""	"Carretera  PANAMERICANA SUR"	"KM 112 "	" "		"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20340"
"NME1S0702711"	"NESTLE MEXICO S.A. DE C.V.,NESTLÉ MEXICO"	"311512"	"Elaboración de leche en polvo, condensada y evaporada"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"Elaboración de productos lácteos"		"499717.3756"	"1847134.439"	"16°42'24"""	"93°0'9"""	"Calle CARRETERA PANAMERICANA KM. 1102"	"S/N "	" "	"Colonia BARRIO BENITO JUAREZ"	"CHIAPA DE CORZO"	"CHIAPAS"	"Chiapa de Corzo"	"29160"
"NME1S2201411"	"NESTLE MEXICO S.A. DE C.V.,NESTLE MÉXICO FCA. CARNATION"	"311512"	"Elaboración de leche en polvo, condensada y evaporada"	"Alimenticio y/o de consumo humano"	"1S"	"Pasteurizacion, deshidratacion, evaporizacion y condensacion de leche"	"Elaboración de leche evaporada"		"352230.305"	"2279159.5931"	"20°36'20"""	"100°25'4"""	"Calle AV. 5 DE FEBRERO"	"104 "	" "	"Colonia Industrial Benito Juárez"	"SANTIAGO DE QUERETARO"	"QUERETARO"	"Queretaro"	"76130"
"NME1Z2201411"	"NESTLE MEXICO S.A. DE C.V.,NESTLE MÉXICO FCA. QUERETARO NUTRICION"	"311423"	"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación"	"Alimenticio y/o de consumo humano"	"1Z"	"Preparacion y envasado alimentos"	"ELABORACIÓN DE ALIMENTOS PARA BEBÉ"		"353295.6584"	"2279230.5232"	"20°36'23"""	"100°24'28"""	"Calle EPIGMENIO GONZALEZ"	"59 "	" "	"Colonia SAN GREGORIO"	"SANTIAGO DE QUERETARO"	"QUERETARO"	"Queretaro"	"76150"
"NME1103200030"	"NEDEC MEXICO, S.A. DE C.V.,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Moldeo por fundición de piezas metálicas no ferrosas, maquinado de piezas metálicas "	"Paque Insustrial Opción Los Nogales"	"347173.4449"	"2329334.7633"	"21°3'30"""	"100°28'15"""	"Avenida ANTONIO GUTIERREZ CORTINA"	"18"	" "		"SAN JOSE ITURBIDE"	"GUANAJUATO"	"San Jose Iturbide"	"37994"
"NME1505100100"	"NALCO DE MEXICO S DE RL DE CV,"	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"Fabricación de Productos Químicos Industriales"	"LERMA DE VILLADA CENTRO"	"444578.7258"	"2132577.3661"	"19°17'10"""	"99°31'38"""	"Carretera  México Toluca"	"KILÓMETRO 52.5 "	" "		"LERMA DE VILLADA"	"MEXICO"	"Lerma"	"52000"
"NME2I1510611"	"NESTLE MEXICO S.A. DE C.V.,"	"311340"	"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate"	"Alimenticio y/o de consumo humano"	"2J"	"Produccion de dulces y caramelos"	"Fabricacion de Alimentos"		"435252.2743"	"2133033.7996"	"19°17'24"""	"99°36'58"""	"Carretera KM. 62.5 CARR. MEXICO TOLUCA"	"S/N. "	" "	"Colonia ZONA INDUSTRIAL TOLUCA"	"TOLUCA DE LERDO"	"MEXICO"	"Toluca"	"50140"
"NME8J0502711"	"HYSTER YALE MEXICO, S.A DE C.V.,"	"336210"	"Fabricación de carrocerías y remolques"	"Automotriz"	"9H"	"Produccion de carrocerias para autotransportes"	"FABRICACIÓN Y ENSAMBLE DE CARROCERÍAS Y REMOLQUES"	"PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE"	"306907.6252"	"2828782.6192"	"25°33'49"""	"100°55'19"""	"Calle INDUSTRIA AUTOMOTRIZ"	"3090 "	" "		"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"NME9G0100111"	"NISSAN MEXICANA S.A. DE C.V.,NISSAN MEXICANA PLANTA AGUASCALIENTES A1"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"ENSAMBLE DE VEHICULOS Y PARTES AUTOMOTRICES"	"CIUDAD INDUSTRIAL"	"780616.504"	"2415251.699"	"21°49'7"""	"102°17'8"""	"Carretera  LAGOS DE MORENO-AGUASCALIENTES"	"KM 75 "	" "		"AGUASCALIENTES"	"AGUASCALIENTES"	"Aguascalientes"	"20290"
"NME9G1701111"	"NISSAN MEXICANA, S.A. DE C.V., PLANTA CIVAC"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"ENSAMBLADORA DE AUTOS CAMIONES "		"481927.1847"	"2089815.1849"	"18°54'1"""	"99°10'17"""	"Carretera FEDERAL CUERNAVACA - CUAUTLA"	"KM 4.5 "	" "	"Colonia TLAHUAPAN"	"JIUTEPEC"	"MORELOS"	"Jiutepec"	"62578"
"NMH1306900014"	"NUTRIMENTOS MINERALES DE HIDALGO S.A. DE C.V.,"	"325310"	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"COMPRA-VENTA DE MINERALES NO METÀLICOS Y ELABORACIÒN DE FERTILIZANTES"	"TIZAYUCA"	"503031.0537"	"2191751.2984"	"19°49'18"""	"98°58'15"""	"Calle ORIENTE 5"	"MANZANA 7 LOTE 18 7"	"LOTE 18"		"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43804"
"NMH5N1306911"	"NUTRIMENTOS MINERALES DE HIDALGO S.A. DE C.V.,"	"325310"	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"INDUSTRIALIZACION, COMPRA-VENTA DE MINERALES NO METALICOS, ELABORACION DE PREMEZCLAS Y FER"	"ZONA INDUSTRIAL"	"502693.9853"	"2191746.0881"	"19°49'17"""	"98°58'27"""	"Calle ORIENTE 5, LOTE 1-A, MANZANA 8"	"S/N "	"S/N "		"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43800"
"NMI5N1306911"	"NUTRIMENTOS MINERALES S.A. DE C.V.,"	"325310"	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"FABRICACIÓN DE FERTILIZANTES QUÍMICOS MEDIANTE REACCIÓN QUÍMICA Y MOLIENDA E INDUSTRIALIZA"	"TIZAYUCA"	"503016.7148"	"2191655.4082"	"19°49'15"""	"98°58'16"""	"Calle ORIENTE 5 "	"LOT 3 "	" "		"TIZAYUCA"	"HIDALGO"	"Tizayuca"	"43804"
"NOV2903900002"	"NOVIDESA, S.A. DE C.V.,NOVIDESA"	"326140"	"Fabricación de espumas y productos de poliestireno"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"PRODUCCIÓN DE SUSTANCIAS QUÍMICAS CUANDO EXISTE REACCIÓN QUÍMICA (EXCLUYE MEZCLAS SIN REAC"	"SAN COSME XALOZTOC"	"600045.9541"	"2144188.6311"	"19°23'21"""	"98°2'50"""	"Carretera 154 MEXICO-VERACRUZ VIA TEXCOCO"	"S/N "	"S/N "		"XALOZTOC"	"TLAXCALA"	"Xaloztoc"	"90460"
"NPG0900200109"	"NICRO PLATING GROUP S DE RL DE CV,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTOS METALICOS"		"484283.237"	"2153938.226"	"19°28'47"""	"99°8'59"""	"Calzada COLTONGO"	"49 "	" "	"Colonia TRABAJADORES DE HIERRO"	"AZCAPOTZALCO"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02650"
"NPG2201101242"	"NICRO PLATING GROUP QUERETARO SA DE CV,"	"332810"	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"RECUBRIMIENTOS Y TERMINADOS METÁLICOS"	"PARQUE INDUSTRIAL FINSA"	"365814.4877"	"2274020.5224"	"20°33'37"""	"100°17'14"""	"Calle AVENIDA DE LAS FUENTES"	"104 "	" "		"GENERAL LAZARO CARDENAS (EL COLORADO)"	"QUERETARO"	"El Marques"	"76246"
"NPM0400300177"	"NABORS PERFORACIONES DE MEXICO S. DE R.L. DE C.V,RIG MASE 807"	"213119"	"Otros servicios relacionados con la minería"	"Metalurgica (incluye la siderurgica)"	"1L"	"Extraccion y/o beneficio de minerales no metalicos"	"RENTA Y MNATENIMIENTO DE EQUIPO DE PERFORACION"		"639261.2722"	"2069077.7766"	"18°42'30"""	"91°40'45"""	"Carretera CARMEN - PUERTO REAL"	"KM 13.5 "	" "	"Colonia canterias"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24157"
"NPM9M2201111"	"NIHON PLAST MEXICANA S.A. DE C.V.,NIHON PLAST"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCIÓN DE AUTOPARTES (ACCESORIOS PLÁSTICOS Y VOLANTES)"	"BERNARDO QUINTANA (FINSA)"	"366650.8923"	"2274743.831"	"20°34'0"""	"100°16'45"""	"Avenida  LA CAÑADA"	"47 "	" "		"LA CAÑADA"	"QUERETARO"	"El Marques"	"76246"
"NREND2803211"	"NIBCO DE REYNOSA S.A. DE C.V.,"	"332910"	"Fabricación de válvulas metálicas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FABRICACION DE VALVULAS DE BRONCE Y CONEXIONES PARA PLOMERIA"		"578194.0158"	"2878241.8588"	"26°1'15"""	"98°13'6"""	"Calle MIKE ALLEN"	"S/N "	" "	"Colonia PARQUE INDUSTRIAL REYNOSA (SECCION NORTE)"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88788"
"NSM9U0200211"	"NORTH SAFETY DE MEXICALI, S. DE R. L. DE C. V.,"	"326198"	"Fabricación de otros productos de plástico con reforzamiento"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"Fabricación de otros productos de plástico"	"MARAN"	"646968.0115"	"3608429.4106"	"32°36'13"""	"115°26'1"""	"Calle ELECTRA"	"1099 "	" "		"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"NUT1W1409911"	"NUTRILITE S. DE R. L. DE C. V.,"	"111219"	"Cultivo de otras hortalizas"	"Otros"	"7H"	"Siembra Agricola"	"Cultivo y deshidratado de legumbres y hortalizas"		"621299.9788"	"2169445.221"	"19°36'59"""	"103°50'35"""	"Terracería Av. México"	"8 "	" "	"Rancho El Petacal"	"TOLIMAN"	"JALISCO"	"Toliman"	"49750"
"NUT6E1504211"	"NUTRIGO S.A. DE C.V.,"	"326191"	"Fabricación de productos de plástico para el hogar con y sin reforzamiento"	"Quimica"	"MA"	"Fabricacion de productos moldeados con diversas resinas "	"MANUFACTURA DE HULE,  LAMINADOS PLÁSTICOS,  ENVASES Y PRODUCTOS PLÁSTICOS EN GENERAL"	"SAN JOAQUIN EL JUNCO"	"419846.4185"	"2162517.0858"	"19°33'21"""	"99°45'50"""	"Carretera  TOLUCA-ATLACOMULCO"	"KM 30.5 "	"SIN NUMERO "		"IXTLAHUACA DE RAYON"	"MEXICO"	"Ixtlahuaca"	"50740"
"NWMTZ1409711"	"NUEVA WAL MART DE MÉXICO, S. DE R.L. DE C.V,CEDIS GUADALAJARA SECOS"	"493119"	"Otros servicios de almacenamiento general sin instalaciones especializadas"	"Otros"	"ZU"	"Almacen de materiales, productos y otros"	"Almacenamiento de productos de consumo humano"		"680272.6083"	"2267171.6136"	"20°29'40"""	"103°16'16"""	"Calle CARRETERA EL SALTO"	"420 "	" "	"Colonia ALAMEDA"	"TLAJOMULCO DE ZUÑIGA"	"JALISCO"	"Tlajomulco de Zuniga"	"45679"
"NWMZU1901211"	"NUEVA WAL MART DE MÉXICO, S. DE R.L. DE C.V,CEDIS MONTERREY SECOS"	"493119"	"Otros servicios de almacenamiento general sin instalaciones especializadas"	"Otros"	"ZU"	"Almacen de materiales, productos y otros"	"Centro de Distribución de productos de consumo humano"		"378759.7266"	"2865217.2961"	"25°54'1"""	"100°12'37"""	"Calle MONTERREY - NUEVO LAREDO"	"KM24+430 "	" "	"Colonia MULTIPARQUE"	"CIENEGA DE FLORES"	"NUEVO LEON"	"Cienega de Flores"	"65560"
"NYC5T1505712"	"TAKEDA MÉXICO, S.A. DE C.V.,"	"325412"	"Fabricación de preparaciones farmacéuticas"	"Quimica"	"5T"	"Produccion de farmaceuticos y medicamentos"	"Producción de Farmacéuticos y Medicamentos"		"476002.0685"	"2152364.9314"	"19°27'56"""	"99°13'43"""	"Avenida Primero de mayo"	"130 -"	"- -"	"Fraccionamiento Industrial Atoto"	"NAUCALPAN DE JUAREZ"	"MEXICO"	"Naucalpan de Juarez"	"53519"
"OAL0502700064"	"MOTUS AUTOMOTIVE INTERIORS S DE R L DE C V,"	"339999"	"Otras industrias manufactureras"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"MANUFACTURA DE PARTES PLASTICAS"	"RAMOS ARIZPE CENTRO"	"301099.2631"	"2823433.9619"	"25°30'53"""	"100°58'44"""	"Calle Cenzontle"	"7 "	" "		"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"OAV2300500177"	"HOTEL CANCUN PLAYA SA DE CV,HOTEL OASIS SENS"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"SERVICIO DE ALOJAMIENTO TEMPORAL HOTELERIA"		"522654.9437"	"2328107.8718"	"21°3'13"""	"86°46'54"""	"Boulevard KUKULKAN K.M. 19.5"	"SECCION A 2ATAPA MZA 55 "	"LT60 "	"Colonia ZONA HOTELERA"	"CANCUN"	"QUINTANA ROO"	"Benito Juarez"	"77500"
"OCIAY2300511"	"OPERADORA CIC, S.A. DE C.V.,THE ROYAL CANCUN®"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOSPEDAJE (TIEMPO COMPARTIDO)"		"522445.9853"	"2338059.9659"	"21°8'37"""	"86°47'1"""	"Boulevard KUKULKAN"	"LOTE C-2A "	" "	"Colonia ZONA HOTELERA"	"CANCUN"	"QUINTANA ROO"	"Benito Juarez"	"77500"
"OCITF1404411"	"OPERADORA CICSA S.A DE C.V.,OPERADORA CICSA S.A DE C.V ""PROYECTO LIBRAMIENTO GUADALAJARA"""	"237312"	"Construcción de carreteras, puentes y similares"	"Otros"	"TF"	"Construccion de obras civiles"	"CONSTRUCCIÓN DE OBRA CIVIL "		"687912.9102"	"2251472.962"	"20°21'7"""	"103°11'59"""	"Calle VERDA DE LOS TULIPANES"	"18 "	" "	"Colonia GRANJAS SAN MATEO"	"IXTLAHUACAN DE LOS MEMBRILLOS"	"JALISCO"	"Ixtlahuacan de los Membrillos"	"45870"
"OCI2700400001"	"OPERADORA CICSA S.A DE C.V.,PLATAFORMA A/E INDEPENDENCIA 1"	"236211"	"Edificación de naves y plantas industriales, excepto la supervisión"	"Automotriz"	"9N"	"Produccion de embarcaciones"	"MANTENIMIENTO INTEGRAL A LA PLATAFORMA"		"505731.101"	"1989954.0804"	"17°59'52"""	"92°56'45"""	"Calle RETORNO VIA 5"	"2 PISO "	"104 "	"Colonia GALAXIA/TABASCO 2000"	"VILLAHERMOSA"	"TABASCO"	"Centro"	"86035"
"OCM1103700058"	"OMRON AUTOMOTIVE ELECTRONICS DE MÉXICO S. DE R.L. DE C.V.,OMRON"	"334410"	"Fabricación de componentes electrónicos"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación de componentes Electrónicos"	"PARQUE INDUSTRIAL Y DE NEGOCIOS LAS COLINAS"	"247349.2212"	"2321309.6638"	"20°58'30"""	"101°25'48"""	"Avenida PARAISO"	"344 "	" "		"SILAO DE LA VICTORIA"	"GUANAJUATO"	"Silao"	"36270"
"OCM6Y0900511"	"OWENS CORNING DE MEXICO S. DE R.L. DE C.V.,"	"327214"	"Fabricación de fibra de vidrio"	"Vidrio"	"6Y"	"Produccion de fibra y lana de vidrio"	"FABRICACIÓN Y VENTA DE FIBRA DE VIDRIO"	"SAN PEDRO ZACATENCO"	"486920.4926"	"2157755.0068"	"19°30'51"""	"99°7'28"""	"Avenida ACUEDUCTO"	"459 NA"	"NA NA"		"GUSTAVO A. MADERO"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07360"
"OCR0710100525"	"OPERADORA Y CONSULTORA DE RASTROS PORCINOS S.A. DE C.V.,RASTRO PORCINO DE TUXTLA GUTIERREZ"	"431121"	"Comercio al por mayor de carnes rojas"	"Alimenticio y/o de consumo humano"	"1N"	"Corte y empacado de carnes"	"COMERCIO AL POR MAYOR DE CARNES ROJAS"		"479427.4967"	"1845289.1327"	"16°41'24"""	"93°11'34"""	"Carretera A EMILIANO ZAPATA KM 6.5 694"	"S/N "	" "	"Colonia ALIANZA POPULAR CAMPESINA"	"COPOYA"	"CHIAPAS"	"Tuxtla Gutierrez"	"29100"
"ODMMB1510611"	"OPTA 2000 S.A. DE C.V.,OPTA 2000,S.A.DE C.V."	"325999"	"Fabricación de otros productos químicos"	"Quimica"	"MB"	"Produccion de substancias quimicas a partir de mezclas "	"PRODUCCIÓN DE SUSTANCIAS QUIMICAS CUANDO EXISTE REACCIÓN QUIMICA"		"432472.156"	"2134929.864"	"19°18'25"""	"99°38'33"""	"Calle INDUSTRIA MINERA"	"809 "	" "	"Colonia PARQUE INDUSTRIAL"	"SAN ANTONIO BUENAVISTA"	"MEXICO"	"Toluca"	"50010"
"OEM1102000297"	"OSHKOSH EQUIPMENT MANUFACTURING, S. R. L. DE C.V.,NINGUNO"	"336110"	"Fabricación de automóviles y camionetas"	"Automotriz"	"8J"	"Produccion de maquinaria para transportar y levantar"	"FABRICACION DE PLATAFORMAS Y ELEVADORES"	"PARQUE INDUSTRIAL COLINAS DE LEON"	"212356.1306"	"2335907.7489"	"21°6'6"""	"101°46'7"""	"Boulevard LAS JOYAS"	"4499 "	" "		"LEON DE LOS ALDAMA"	"GUANAJUATO"	"Leon"	"37668"
"OEW2402800550"	"EWR SA DE CV,"	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LX"	"Tratamiento termico de residuos peligrosos"	"FUNDICION Y REFINACION DE METALES NO FERROSOS"	"ZONA INDUSTRIAL"	"304785.5694"	"2441363.5745"	"22°3'58"""	"100°53'30"""	"Avenida EJE 132"	"399 "	" "		"SAN LUIS POTOSI"	"SAN LUIS POTOSI"	"San Luis Potosi"	"78395"
"OFI5T1702411"	"QUIMICOS FARMACEUTICOS E INDUSTRIALES SA DE CV,"	"325411"	"Fabricación de materias primas para la industria farmacéutica"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"PRODUCCION DE FARMACEUTICOS Y MEDICAMENTOS NO INCLUYE EMPAQUE Y/O ETIQUETADO"		"480745.7"	"2067870.6961"	"18°42'7"""	"99°10'57"""	"Calle GALEANA"	"8 "	" "	"Pueblo ZARAGOZA"	"SANTA ROSA TREINTA"	"MORELOS"	"Tlaltizapan"	"62772"
"OGM2501400002"	"ORO GOLD DE MEXICO S.A. DE C.V.,ORO GOLD DE MEXICO, S.A DE C.V."	"212221"	"Minería de oro"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"EXPLORACIÓN, EXPLOTACIÓN Y BENEFICIO DE METALES DE MINERÍA. "		"448060.9378"	"2554117.4018"	"23°5'41"""	"105°30'25"""	"Ninguno MINA TRINIDAD"	"S/N "	" "	"Colonia EL ROSARIO CENTRO"	"EL ROSARIO"	"SINALOA"	"Rosario"	"82800"
"OGR2300500104"	"OPERADORA GRAND RESIDENCES, S.A. DE C.V.,GRAND RESIDENCES BY ROYAL RESORTS"	"721111"	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"HOTELERÍA"		"510894.2278"	"2303267.4104"	"20°49'45"""	"86°53'43"""	"Boulevard EL CID MZ 20"	"Unidad 28 y 29 "	"LOTE 1-01 "	"Ciudad PUERTO MORELOS"	"PUERTO MORELOS"	"QUINTANA ROO"	"Benito Juarez"	"77580"
"OGU0901400198"	"SONI UNIVERSIDAD SA DE CV,SONI UNIVERSIDAD, S. A. DE C. V."	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Automotriz"	"9G"	"Produccion de automoviles, camiones, tractocamiones y similares"	"Venta de automóviles nuevos al consumidor por el fabricante, ensamblador, por el distribui"		"482718.7884"	"2141256.8737"	"19°21'55"""	"99°9'52"""	"Avenida POPOCATEPETL"	"512 "	". "	"Colonia XOCO"	"BENITO JUAREZ"	"DISTRITO FEDERAL"	"Benito Juarez"	"03330"
