"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"MAG2300500218"	"MAGALUF SA DE CV,HOTEL GRAND OASIS CANCÚN"	721111	"Hoteles con otros servicios integrados"	"Otros"	"AY"	"Servicios de Hotel"	"servicio de alojamiento hoteleria"		523321.5685	2330752.5892	"21°4'39"""	"86°46'31"""	"Boulevard  Kukulkan"	"lotes 45 46 y 47 "	" "	"Ciudad ZONA HOTELERA"	"CANCUN"	"Quintana Roo"	"Benito Juárez"	"77500"
"MAG5I0502311"	"QUIMICA DEL REY S.A. DE C.V. ,QUIMICA DEL REY"	325999	"Fabricación de otros productos químicos"	"Quimica"	"5I"	"Produccion de acidos, bases y sales inorganicas"	"Producción de Na2SO4, MgO, MgSO4 y  Mg(OH)2"		656225.2978	2823792.0487	"25°31'23"""	"103°26'43"""	"Calzada MANUEL GOMEZ MORIN"	"444 "	" "	"Colonia TORREON RESIDENCIAL"	"TORREON"	"Coahuila de Zaragoza"	"Torreón"	"27268"
"MAG7T1903911"	"MAGOTTEAUX S.A. DE C.V.,MAGOTTEAUX, S.A. DE C.V."	331510	"Moldeo por fundición de piezas de hierro y acero"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"Fundición y Moldeo de Piezas de Hierro y Acero"		369392.1638	2842984.7579	"25°41'56"""	"100°18'6"""	"Calle AVE. SAN NICOLAS"	"2660 NTE. "	"S/N "	"Colonia VICTORIA"	"MONTERREY"	"Nuevo León"	"Monterrey"	"64520"
"MAL7X2804011"	"MALTEX S.A. DE C.V.,MALTEX S.A DE C.V."	332320	"Fabricación de productos de herrería"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"Fabricación de puertas y marcos de metal"		620704.9652	2853138.8008	"25°47'29"""	"97°47'45"""	"Calle BRECHA 122 KM. 68"	"S/N "	" "	"Pueblo ANAHUAC"	"ANAHUAC"	"Tamaulipas"	"Valle Hermoso"	"87510"
"MAQ7X1904611"	"MAQUILACERO S.A DE C.V.,"	332110	"Fabricación de productos metálicos forjados y troquelados"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FABRICACION DE TODO TIPO DE ARTICULOS DE ACERO"	"MARGARITA RODRIGUEZ SALAZAR"	375681.8025	2847314.3489	"25°44'18"""	"100°14'21"""	"Avenida AVE. ADOLFO LOPEZ MATEOS"	"1220 "	" "		"SAN NICOLAS DE LOS GARZA"	"Nuevo León"	"San Nicolás de los Garza"	"66479"
"MAR1Z0600711"	"MARINDUSTRIAS S. A. DE C. V.,TUNY"	311710	"Preparación y envasado de pescados y mariscos"	"Alimenticio y/o de consumo humano"	"20"	"Secado, salado y harinas de pescados y mariscos"	"PROCESAMIENTO DE PESCADOS Y MARISCOS"		574576.9176	2109955.1943	"19°4'52"""	"104°17'27"""	"Calle CENTRAL ORIENTE"	"5 "	" "	"Colonia PARQUE INDUSTRIAL FONDEPORT"	"MANZANILLO"	"Colima"	"Manzanillo"	"28219"
"MASMQ2118011"	"MANANTIALES LA ASUNCION, S.A.P.I. DE C.V.,"	312112	"Purificación y embotellado de agua"	"Bebidas y tabaco"	"36"	"Produccion de refrescos"	"ELABORACION DE OTROS ALIMENTOS"		542017.2378	2140855.4355	"19°21'40"""	"98°35'59"""	"Carretera  a santa cruz otlatla"	"km 2+680 "	" "	"Colonia Santa cruz otlatla"	"SANTA RITA TLAHUAPAN"	"Puebla"	"Tlahuapan"	"74100"
"MAS0300800190"	"RAMON MARCOS SETHON,PLAZA PUERTO PARAISO"	532310	"Centros generales de alquiler"	"Otros"	"B2"	"Alquiler, renta o venta de equipos,aparatos, instrumentos  y otros"	"ALQUILER DE OFICINAS Y LOCALES COMERCIALES"		611870.7084	2531394.9551	"22°53'12"""	"109°54'33"""	"Boulevard LAZARO CARDENAS E/ GOMEZ FARIAS"	"S/N "	" "	"Colonia EL MEDANO"	"CABO SAN LUCAS"	"Baja California Sur"	"Los Cabos"	"23453"
"MAS2200500014"	"MAGNA ASSEMBLY SYSTEMS DE MEXICO S.A. DE C.V.,MAGNA EXTERIORS QUERÉTARO"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Manufactura de partes plásticas para la industria automotriz"	"PARQUE INDUSTRIAL AEROTECH"	378052.1036	2297183.731	"20°46'13"""	"100°10'17"""	"Avenida COLON"	"23 "	" "		"COLON"	"Querétaro"	"Colón"	"76295"
"MAS9M1100721"	"MAGNA ASSEMBLY SYSTEMS DE MEXICO S.A. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACION DE OTRAS PARTES PARA VEHICULOS AUTOMOTRICES"	"CIUDAD INDUSTRIAL"	312401.5045	2273465.1129	"20°33'2"""	"100°47'58"""	"Avenida MEXICO-JAPON"	"400 "	" "		"CELAYA"	"Guanajuato"	"Celaya"	"38010"
"MAS9M2603031"	"MAGNA ASSEMBLY SYSTEMS DE MEXICO S.A. DE C.V.,"	332810	"Recubrimientos y terminados metálicos"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE AUTOPARTES,ATRAVES DE MOLDEOY SUBENSAMBLE DE PIEZAS"		508680.7038	3207659.1019	"28°59'49"""	"110°54'39"""	"Calle BLVD. FUSION"	"50 "	" "	"Colonia PARQUE INDUSTRIAL DYNATECH SUR"	"HERMOSILLO"	"Sonora"	"Hermosillo"	"83297"
"MAU1L1307911"	"COMPA¿IA MINERA AUTLAN S.A.B. DE C.V.,COMPAÑIA MINERA AUTLAN S.A.B. DE C.V."	212291	"Minería de manganeso"	"Metalurgica (incluye la siderurgica)"	"17"	"Mineria de manganeso"	"Explotación y beneficio de mineral de manganeso grado batería, Gado cerámico y Mn02 "		530840.2926	2290393.8984	"20°42'46"""	"98°42'13"""	"Carretera Km. 111 carretera Pachuca - Tampico "	"S/N "	"S/N "	"Pueblo NONOALCO"	"XOCHICOATLAN"	"Hidalgo"	"Xochicoatlán"	"43250"
"MAU1304200005"	"COMPAÑIA MINERA AUTLAN S.A.B. DE C.V.,COMPAÑIA MINERA AUTLAN, SAB DE CV. UNIDAD NAOPA"	212291	"Minería de manganeso"	"Metalurgica (incluye la siderurgica)"	"17"	"Mineria de manganeso"	"EXTRACCION DE MANGANESO"		525104.4439	2307274.7096	"20°51'55"""	"98°45'31"""	"Camino TLXACANGO-NAOPA KM7"	"S/N "	"S/N "	"Colonia NAOPA"	"MOLANGO"	"Hidalgo"	"Molango de Escamilla"	"43100"
"MAU171303411"	"COMPAÑIA MINERA AUTLAN S.A.B. DE C.V.  UNIDAD MOLANGO,COMPAÑIA MINERA AUTLAN S.A.B DE C.V., UNIDAD MOLANGO"	212291	"Minería de manganeso"	"Metalurgica (incluye la siderurgica)"	"17"	"Mineria de manganeso"	"MINERÍA DE MANGANESO (SÓLO INCLUYE BENEFICIO)"		526522.7966	2319211.2137	"20°58'23"""	"98°44'41"""	"Carretera MÉXICO-TAMPICO VÍA CORTA KM 167"	"S/N "	"S/N "	"Rancho SANTA CRUZ AYOTETLA"	"LOLOTLA"	"Hidalgo"	"Lolotla"	"43140"
"MAU7F1000712"	"COMPAÑÍA MINERA AUTLAN S.A.B. DE C.V.,COMPAÑIA MINERA AUTLAN, S.A.B. DE C.V."	331112	"Fabricación de desbastes primarios y ferroaleaciones"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"LAMINACIÓN PRIMARIA DE HIERRO Y ACERO (INCLUYE FERROALEACIONES, ACEROS COMUNES Y ESPECIALE"		656939.6709	2836448.2338	"25°38'14"""	"103°26'12"""	"Carretera KM. 9 CARR. GOMEZ PALACIO A FCO. IMADERO"	"KM. 9 "	" "	"Ejido EJIDO EL CARIÑO"	"GOMEZ PALACIO"	"Durango"	"Gómez Palacio"	"35000"
"MAU7T3012311"	"COMPAÑIA MINERA AUTLAN S.A.B. DE C.V.,"	331111	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FABRICACIÓN DE FERROALEACIONES"		600765.82	2459093.6145	"22°14'3"""	"98°1'19"""	"Carretera MEXICO-TAMPICO"	"KM. 457 "	" "	"Colonia TAMOS"	"TAMOS"	"Veracruz de Ignacio de la Llave"	"Pánuco"	"92018"
"MAZ7Q1509111"	"DEMETRIO MATA ZAGUILAN,"	331419	"Fundición y refinación de otros metales no ferrosos"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"AFINACION Y PRODUCCION DE LINGOTE DE ALUMINIO"		481012.8047	2183831.0899	"19°45'0"""	"99°10'52"""	"Calle RAMAL"	"S/N "	" "	"Colonia BARRIO TLATILCO"	"TEOLOYUCAN"	"México"	"Teoloyucan"	"54770"
"MBM5E0901311"	"MBM IMPRESORA S.A. DE C.V.,"	323119	"Impresión de formas continuas y otros impresos"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"IMPRESIÓN EN PAPEL"		486323.6895	2129981.4124	"19°15'48"""	"99°7'48"""	"Calle MIRADOR"	"NO.77 "	" "	"Colonia AMPLIACION TEPEPAN"	"XOCHIMILCO"	"Ciudad de México"	"Xochimilco"	"16020"
"MBOSP1101511"	"MINA BOLAÑITOS S.A DE C.V,"	212222	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Exploración, extracción y beneficio de minerales"		257996.0287	2331206.6451	"21°3'57"""	"101°19'44"""	"Camino  al Cerro del Cubilete"	"S/N S/N"	"S/N S/N"	"Pueblo LA LUZ MINERAL [36240]"	"GUANAJUATO"	"Guanajuato"	"Guanajuato"	"36240"
"MBR1Z1101811"	"MAR BRAN S.A. DE C.V., PLANTA 3"	311411	"Congelación de frutas y verduras"	"Alimenticio y/o de consumo humano"	"1Y"	"Congelacion de productos alimenticios"	"Empaque y Congelado de vegetales"		286666.5448	2257154.4201	"20°24'2"""	"101°2'39"""	"Carretera CARR. JARAL-CORTAZAR KM 4.5"	"SN "	" "	"Ninguno Predio La Paz"	"JARAL DEL PROGRESO"	"Guanajuato"	"Jaral del Progreso"	"38470"
"MBS140800511"	"MINERA BISMARK S.A DE C.V,"	212232	"Minería de plomo y zinc"	"Metalurgica (incluye la siderurgica)"	"14"	"Mineria de zinc y plomo"	"MINERÍA DE ZINC Y PLOMO (SÓLO INCLUYE BENEFICIO)."		253394.3743	3458635.5346	"31°14'9"""	"107°35'20"""	"Avenida ARBOLEDAS"	"SN SN"	"SN SN"	"Pueblo BISMARK"	"ASCENSION"	"Chihuahua"	"Ascensión"	"31821"
"MCA1205800006"	"MINERA CAPELA, S.A. DE C.V.,MINERA CAPELA,"	212232	"Minería de plomo y zinc"	"Metalurgica (incluye la siderurgica)"	"14"	"Mineria de zinc y plomo"	"Beneficio de minerales de plomo, zinc, y cobre"		401674.1239	2024828.4121	"18°18'39"""	"99°55'49"""	"Calle CONOCIDO"	"S/N "	" "	"Pueblo TEHUIXTLA"	"TELOLOAPAN"	"Guerrero"	"Teloloapan"	"40428"
"MCA152601911"	"BUENAVISTA DEL COBRE, S.A. DE C.V.,"	212231	"Minería de cobre"	"Metalurgica (incluye la siderurgica)"	"15"	"Mineria de cobre y niquel"	"Beneficio de Cobre y Molibdeno"		564267.2213	3425645.1662	"30°57'45"""	"110°19'37"""	"Calle Av. Juarez"	"4 "	" "	"Colonia Heroica Ciudad de Cananea Centro"	"HEROICA CIUDAD DE CANANEA"	"Sonora"	"Cananea"	"84620"
"MCCKE3006811"	"MANUFACTURERA CORONA CLIPPER S.A. DE C.V.,"	332211	"Fabricación de herramientas de mano metálicas sin motor"	"Metalurgica (incluye la siderurgica)"	"7Z"	"Produccion de herramientas de mano"	"MAQUILADORA DE HERRAMIENTAS DE CORTE PARA JARDINERÍA"		710479.6408	2092133.5666	"18°54'38"""	"97°0'5"""	"Prolongación CARRETERA FORTIN-HUATUSCO"	"400 "	" "	"Colonia HERMOSA PROVINCIA"	"FORTIN DE LAS FLORES"	"Veracruz de Ignacio de la Llave"	"Fortín"	"94470"
"MCIMK1408011"	"MINERA CIMARRÓN, S. A. DE C. V.,MINERA CIMARRÓN"	212222	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Producción de Mineral Concentrado"		515353.5582	2295738.8747	"20°45'40"""	"104°51'9"""	"Calle La Quitera"	"S / N "	" "	"Colonia Santiago de los Pinos"	"SAN SEBASTIAN DEL OESTE"	"Jalisco"	"San Sebastián del Oeste"	"46990"
"MCMSP2603611"	"MINERA COLUMBIA DE MEXICO S.A.P.I. DE C. V.,MINERA COLUMBIA DE MEXICO S.A.P.I DE C. V."	212221	"Minería de oro"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"MINERÍA DE ORO"		496144.5466	3401281.861	"30°44'40"""	"111°2'25"""	"Carretera  MAGDALENA-TUBUTAMA KM.5.8, MAS 13 KM DE TERRACERIA"	"N/A N/A"	"N/A N/A"	"Ranchería AGUA DULCE Y JOJOBA"	"MAGDALENA DE KINO"	"Sonora"	"Magdalena"	"84160"
"MCM0100500002"	"MAHLE COMPONENTES DE MOTOR DE MEXICO S. DE R.L. DE C.V.,"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TERMICOS O DE FUNDICIÓN)"	"PARQUE INDUSTRIAL"	779577.4932	2429231.3628	"21°56'42"""	"102°17'35"""	"Carretera CARR.MARAVILLAS-JESUS MARÍA KM 0.3"	". "	" "		"JESUS MARIA"	"Aguascalientes"	"Jesús María"	"20900"
"MCM2800300020"	"MEXICO CARBON MANUFACTURING S.A. DE C.V.,MEXICO CARBON MANUFACTURING"	325180	"Fabricación de otros productos químicos básicos inorgánicos"	"Quimica"	"5R"	"Produccion de hule sintetico"	"PRODUCCIÓN DE NEGRO DE HUMO"	"PUERTO INDUSTRIAL DE ALTAMIRA "	617008.8927	2487763.9104	"22°29'32"""	"97°51'45"""	"Boulevard DE LOS RIOS "	"9600 "	" "		"ALTAMIRA"	"Tamaulipas"	"Altamira"	"89603"
"MCM9J1509011"	"MANUFACTURERA DE CIGÜEÑALES DE MÉXICO S.A. DE C.V.,"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de motores y sus partes para vehículos automotrices"	"Km. 38.5 Carretera La Marquesa-Tenango"	439077.0835	2112672.8188	"19°6'22"""	"99°34'45"""	"Carretera CARR. LA MARQUESA-TENANGO"	"KM 38.5 "	" "		"TENANGO DE ARISTA"	"México"	"Tenango del Valle"	"52300"
"MCM9M0502731"	"MAHLE COMPONENTES DE MOTOR DE MEXICO S DE RL DE CV,"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"PRODUCCION DE OTRAS AUTOPARTES  SI INCLUYE PROCESOS TERMICOS O DE FUNDICION"	"PARQUE INDUSTRIAL SALTILLO RAMOS ARIZPE"	305830.4326	2828410.3589	"25°33'37"""	"100°55'58"""	"Calle BLVD.  DEL PARQUE INDUSTRIAL"	"3045 "	" "		"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25900"
"MCM9M0502732"	"MAHLE COMPONENTES DE MOTOR DE MEXICO S DE RL DE CV,"	336310	"Fabricación de motores y sus partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE PARTES METÁLICAS DE AUTOMÓVILES, PROCESO DE FUNDICIÓN"	"SANTA MARIA"	308677.8362	2830874.8297	"25°34'58"""	"100°54'17"""	"Boulevard BLVD. SANTA MARIA"	"1255 "	" "		"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25903"
"MCM9M0503011"	"MAGNA CLOSURES DE MÉXICO, S.A. DE C.V.,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de otras partes para vehículos automotrices"		303350.6156	2813674.8665	"25°25'37"""	"100°57'19"""	"Calle Juan Navarro"	"390 "	" "	"Colonia Los Fundadores"	"SALTILLO"	"Coahuila de Zaragoza"	"Saltillo"	"25015"
"MCO152604111"	"MEXICANA DE COBRE, S.A. DE C.V.,MEXICANA DE COBRE S.A. DE C.V."	331411	"Fundición y refinación de cobre"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"METALURGIA"	"NACOZARI DE GARCIA CENTRO"	652705.1755	3374325.9007	"30°29'29"""	"109°24'32"""	"Carretera  NACOZARI-AGUA PRIETA KM. 21"	"SN "	" "		"NACOZARI DE GARCIA"	"Sonora"	"Nacozari de García"	"84340"
"MCO152604112"	"MEXICANA DE COBRE, S.A. DE C.V.,COMPLEJO MINERO LA CARIDAD"	212399	"Minería de otros minerales no metálicos"	"Metalurgica (incluye la siderurgica)"	"MK"	"Mineria de otros minerales metalicos no ferrosos"	"EXPLOTACION Y BENEFICIO DE COBRE Y MOLIBDENO"		635915.8634	3356903.99	"30°20'10"""	"109°35'9"""	"Carretera KM. 21  NACOZARI AGUA PRIETA"	"S/N "	"S/N "	"Colonia NACOZARI DE GARCIA CENTRO"	"NACOZARI DE GARCIA"	"Sonora"	"Nacozari de García"	"84340"
"MCO5Q2800312"	"MEXICHEM COMPUESTOS, S.A DE C.V.,MEXICHEM"	325211	"Fabricación de resinas sintéticas"	"Quimica"	"5Q"	"Produccion de resinas sinteticas"	"FABRICACIÓN DE RESINAS SINTÉTICAS Y PLASTIFICANTES"	"Puerto Industrial"	613778.6052	2478167.6214	"22°24'21"""	"97°53'40"""	"Carretera Autopista Altamira"	"Km 4.5 "	" "		"ALTAMIRA"	"Tamaulipas"	"Altamira"	"89603"
"MCO742600211"	"MEXICANA DE COBRE S.A. DE C.V., UNIDAD PLANTA DE CAL"	212311	"Minería de piedra caliza"	"Cemento y Cal"	"74"	"Produccion de cal"	"PRODUCCION DE CAL"	"PLANTA DE CAL"	629364.7203	3457405.1201	"31°14'37"""	"109°38'29"""	"Carretera Agua Prieta - Nacozari"	"S/N "	"NA "		"AGUA PRIETA"	"Sonora"	"Agua Prieta"	"84200"
"MCT1510600600"	"BESTOP, S.A. DE C.V.,BESTOP, S.A DE C.V."	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Ensamble de Toldos, Piezas de cubiertas para pick up"	"SAN JOSE GUADALUPE OTZACATIPAN"	438629.5932	2139066.179	"19°20'40"""	"99°35'3"""	"Boulevard  Aeropuerto"	"654 "	"LOTE 1, BODEGA 3 "		"TOLUCA DE LERDO"	"México"	"Toluca"	"50230"
"MCUSP2007211"	"COMPAÑÍA MINERA CUZCATLAN S. A DE C. V.,"	212222	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"Minería de otros minerales metálicos"		743552.2099	1891381.9597	"17°5'38"""	"96°42'40"""	"Avenida universidad"	"145 "	"S/N "	"Exhacienda candiani"	"OAXACA DE JUAREZ"	"Oaxaca"	"Oaxaca de Juárez"	"68130"
"MDE7X0901611"	"MOLDES Y DESARROLLOS, S.A.,"	332810	"Recubrimientos y terminados metálicos"	"Quimica"	"8A"	"Galvanoplastia"	"Latonado de asas de alambre y Reparación de Moldes de acero"		480041.7479	2150350.9731	"19°26'50"""	"99°11'24"""	"Calle LAGO LADOGA"	"172 "	" "	"Colonia MODELO PENSIL"	"MIGUEL HIDALGO"	"Ciudad de México"	"Miguel Hidalgo"	"11450"
"MDMTY1902611"	"MAGNA MIRROR SYSTEMS MONTERREY SA DE CV,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Vidrio"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE ESPEJOS EXTERIORES AUTOMOTRICES"		381701.7626	2843692.2202	"25°42'22"""	"100°10'44"""	"Calle DIA DEL EMPRESARIO"	"2000 "	" "	"Colonia MIXCOAC"	"GUADALUPE"	"Nuevo León"	"Guadalupe"	"67113"
"MDM0502700038"	"MARTINREA DEVELOPMENTS DE MEXICO S A DE C V,"	336390	"Fabricación de otras partes para vehículos automotrices"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Ensamble de componentes para la industria automotriz"		306968.6965	2827163.94	"25°32'57"""	"100°55'16"""	"Boulevard OSCAR FLORES TAPIA"	"1305 "	" "	"Aeropuerto AEROPUERTO RAMOS ARIZPE (PLAN DE GUADALUPE)"	"RAMOS ARIZPE"	"Coahuila de Zaragoza"	"Ramos Arizpe"	"25909"
"MDO120804011"	"COMPAÑÍA MINERA DOLORES S.A. DE C.V.,"	212221	"Minería de oro"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"MINERÍA EXTRACCIÓN DE ORO Y PLATA (SOLO BENEFICIO)"		740501.6425	3209521.4032	"28°59'28"""	"108°31'53"""	"Terracería Arroyo Amplio"	"S/N "	" "	"Ejido Huizopa"	"MADERA"	"Chihuahua"	"Madera"	"31940"
"MDU2J1510611"	"MUNDO DULCE SA DE CV,MUNDO DULCE, S.A. DE C.V."	311340	"Elaboración de dulces, chicles y productos de confitería que no sean de chocolate"	"Alimenticio y/o de consumo humano"	"2J"	"Produccion de dulces y caramelos"	"FABRICACIÓN DE DULCES, CARAMELOS Y CHOCOLATES"	"EXPORTEC II"	439515.5685	2138078.7709	"19°20'8"""	"99°34'32"""	"Boulevard MIGUEL ALEMAN"	"100 "	" "		"TOLUCA DE LERDO"	"México"	"Toluca"	"50223"
"MED0200400071"	"MEDAM S DE RL DE CV,MEDAM PLANTA TIJUANA"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"ACOPIO Y TRATAMIENTO DE RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"		507282.1068	3600022.4217	"32°32'15"""	"116°55'20"""	"Boulevard INDUSTRIAL"	"20061 "	" "	"Colonia  CD INDUSTRIAL "	"TIJUANA"	"Baja California"	"Tijuana"	"22444"
"MED1100700462"	"MEDAM S DE RL DE CV,MEDAM PLANTA CELAYA"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LX"	"Tratamiento termico de residuos peligrosos"	"MANEJO RESIDUOS PELIGROSOS"		314505.546	2285207.0991	"20°39'25"""	"100°46'50"""	"Camino REAL A 3 PUENTES"	"KM 2 "	" "	"Fracción 4A FRACCION DE SAN ANTONIO ESPINOZA"	"CELAYA"	"Guanajuato"	"Celaya"	"38110"
"MED1407000839"	"MEDAM S DE RL DE CV, PLANTA EL SALTO"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LT"	"Tratamiento de residuos biologico-infecciosos"	"TRATAMIENTO DE RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"		678948.9364	2274334.7103	"20°33'34"""	"103°17'0"""	"Carretera EL VERDE"	"9038 "	" "	"Colonia SAN JOSE DEL CASTILLO"	"EL SALTO"	"Jalisco"	"El Salto"	"45685"
"MED1502900042"	"MEDAM S DE RL DE CV,RED AMBIENTAL - PTE SAN VICENTE"	562111	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Tratamiento de residuos peligrosos"	"LU"	"Tratamiento fisico de residuos peligrosos"	"MANEJO INTEGRAL DE RESIDUOS PELIGROSOS (TRATAMIENTO Y RECICLAJE?"		508413.229	2146902.8776	"19°24'58"""	"98°55'11"""	"Calle ANTIGUO CAMINO A CHIMALHUACAN"	"SN "	" "	"Colonia SAN VICENTE "	"CHICOLOAPAN DE JUAREZ"	"México"	"Chicoloapan"	"56370"
"MEJ8T0803712"	"MOTORES ELÉCTRICOS DE JUÁREZ S. DE R.L. DE C.V. ,PLANTA FCDM"	331520	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FABRICACION DE TAPAS DE ALUMINIO Y ROTORES PARA MOTORES ELECTRICOS"		364528.6683	3503284.5173	"31°39'24"""	"106°25'43"""	"Calle BOULEVARD ZARAGOZA"	"6950 "	" "	"Colonia FRACC. OASIS"	"JUAREZ"	"Chihuahua"	"Juárez"	"32690"
"MEMMJ1001312"	"MINERA EXCELLON DE MEXICO S.A. DE C.V.,MINERA EXCELLON DE MEXICO S.A DE C.V"	212222	"Minería de plata"	"Metalurgica (incluye la siderurgica)"	"MJ"	"Mineria de plata"	"EXPLOTACIÓN DE PLATA, PLOMO Y ZINC"		634400.3555	2868320.2646	"25°55'38"""	"103°39'28"""	"Carretera BERMEJILLO-CEBALLOS"	"KM. 5 "	" "	"Pueblo BERMEJILLO"	"BERMEJILLO"	"Durango"	"Mapimí"	"35230"
"MEMND1512011"	"MEMME SA DE CV,"	331520	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICON Y MOLDEO DE METALES NO FERROSOS"		495013.2113	2187647.7431	"19°47'4"""	"99°2'51"""	"Calle SAN MATEO"	"S/N "	" "	"Colonia PUEBLO NUEVO DE MORELOS"	"ZUMPANGO DE OCAMPO"	"México"	"Zumpango"	"55600"
"MEMTG0400311"	"MANTENIMIENTO EXPRESS MARITIMO S.A.P.I DE C.V.,MEXMAR"	483112	"Transporte marítimo de cabotaje, excepto de petróleo y gas natural"	"Otros"	"B0"	"Transporte de carga en general"	"RENTA DE EMBARCACIONES"		624078.0116	2063971.2082	"18°39'47"""	"91°49'24"""	"Boulevard JUAN CAMILO MOURIÑO"	"96 "	" "	"Colonia JUSTO SIERRA"	"CIUDAD DEL CARMEN"	"Campeche"	"Carmen"	"24114"
"MEM1904800182"	"MARATHON ELECTRIC MANUFACTURING OF MEXICO S DE RL DE CV,MARATHON PLANTA 3"	335311	"Fabricación de motores y generadores eléctricos"	"Equipos y articulos electronicos, electricos y domesticos"	"8T"	"Produccion de motores electricos"	"Fabricación de motores, generadores y rotores"	"PARQUE INDUSTRIAL MILENIUM"	350214.1883	2843496.1306	"25°42'6"""	"100°29'34"""	"Calle DE LA INDUSTRIA"	"2013 "	" "		"CIUDAD SANTA CATARINA"	"Nuevo León"	"Santa Catarina"	"66367"
"MEM6E2201411"	"MEGA EMPACK S.A. DE C.V.,MEGA EMPACK"	326160	"Fabricación de botellas de plástico"	"Articulos y productos plasticos"	"6E"	"Fabricacion de productos y articulos de plastico"	"ELABORACIÓN DE ENVASES DE PLÁSTICO"		350857.6846	2282125.2783	"20°37'56"""	"100°25'53"""	"Calle ACCESO III"	"9 "	" "	"Colonia PARQUE IND. BENITO JUAREZ"	"SANTIAGO DE QUERETARO"	"Querétaro"	"Querétaro"	"76120"
