"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000068671									
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000027468									
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000027468									
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.0000027468									
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00002060157							0.0000206		
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000068671									
"MHS8T2803211"	"MOTORES HERMETICOS DEL SUR S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000068671									
"MICAD1510411"	"MICASE S.A. DE C.V."	"MEXICO"	"Generacion de energia electrica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	313.739										
"MICBB1503311"	"RECUPERADORA DE ENVASES INDUSTRIALES Y O MARIA ELENA MIRANDA CRUZ"	"MEXICO"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0002557									
"MID7X1102011"	"Metalica Industrial Domher S.A. de C.V."	"GUANAJUATO"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.007										
"MIN1Z2501211"	"MAZ INDUSTRIAL S.A. DE C.V."	"SINALOA"	"Alimenticio y/o de consumo humano "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000002565									
"MIN790801911"	"MEXALIT INDUSTRIAL S.A. DE C.V. PLANTA CHIHUAHUA"	"CHIHUAHUA"	"Asbesto"	"Asbesto"	"1332-21-4"	"ton/año"	0.004										
"MIN791503311"	"MEXALIT INDUSTRIAL S. A. DE C. V."	"MEXICO"	"Asbesto"	"Bióxido de carbono"	"124-38-9"	"ton/año"	24762.134										
"MIN791503311"	"MEXALIT INDUSTRIAL S. A. DE C. V."	"MEXICO"	"Asbesto"	"Asbesto"	"1332-21-4"	"ton/año"	0.00002										
"MJA9M0803711"	"MANUFACTURERA EL JARUDO S. DE R.L. DE C.V."	"CHIHUAHUA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1255.567										
"MJA9M0803711"	"MANUFACTURERA EL JARUDO S. DE R.L. DE C.V."	"CHIHUAHUA"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"				0.178							
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.012									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.00013549									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00077630119									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00080022797									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.007									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00067789									
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	122.926										
"MJD9I0503511"	"MOTORES JOHN DEERE S.A. DE C.V."	"COAHUILA"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.007									
"MKA3K1306311"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAUTLA"	"HIDALGO"	"Textiles, fibras e hilos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.06									
"MKA3K1306311"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAUTLA"	"HIDALGO"	"Textiles, fibras e hilos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000170655									
"MKA3K1306311"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAUTLA"	"HIDALGO"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00022165									
"MKA3K1306312"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAXINACALPAN"	"HIDALGO"	"Textiles, fibras e hilos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00023517									
"MKA3K1306312"	"MANUFACTURAS KALTEX S.A. DE C.V. TLAXINACALPAN"	"HIDALGO"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00066142									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.385									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.007									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.447									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Cadmio"	"7440-43-9"	"ton/año"		0.119									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.024									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.554									
"MKA3K2201611"	"MANUFACTURAS KALTEX S.A. DE C.V UNIDAD SAN JUAN DEL RÍO"	"QUERETARO"	"Textiles, fibras e hilos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.039									
"MLM5F0803711"	"MONARCH LITHO DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Otros"	"Cloruro de metileno"	"75-09-2"	"ton/año"	0.012										
"MLM5F0803711"	"MONARCH LITHO DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	44										
"MLN812604311"	"MASTER LOCK DE NOGALES S.A. DE C.V."	"SONORA"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.0000002044										
"MLN812604311"	"MASTER LOCK DE NOGALES S.A. DE C.V."	"SONORA"	"Articulos y productos metalicos "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	150										
"MLU691405311"	"MEXICANA DE LUBRICANTES S.A. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	3539.91										
"MLU691510911"	"MEXICANA DE LUBRICANTES S.A. DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	6190.072										
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000359895081									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.007									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Clorodifluorometano (HCFC-22)"	"75-45-6"	"ton/año"	0.031										
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.002									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000075617									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	5226.097										
"MLV9M2402811"	"Meritor LVS S.A. de C.V."	"SAN LUIS POTOSI"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.007									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000012									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000276									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000001056									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000924									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00001272									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00002256									
"MMA5X1306911"	"MASTIQUES MADISON S.A. de C.V."	"HIDALGO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000024									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.000005112									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000020874									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000001704									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	726.98										
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000001704									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00008946									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00003408									
"MMA7T0503311"	"METALICOS MAYRAN S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000109056									
"MME4T0803711"	"MCS de Mexico S.A. de C.V."	"CHIHUAHUA"	"Madera y Productos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.000088										
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.004									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.004									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000598									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0002993									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Cadmio"	"7440-43-9"	"ton/año"		0.00011975									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00011975									
"MME5M1900621"	"MEDEX DE MEXICO SA DE CV"	"NUEVO LEON"	"Articulos y productos compuestos de diferentes materiales "	"Arsénico"	"7440-38-2"	"ton/año"		0.000011975									
"MME5Q0502711"	"METOKOTE DE MEXICO S. DE R.L. DE C.V."	"COAHUILA"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.275										
"MME5Q0502711"	"METOKOTE DE MEXICO S. DE R.L. DE C.V."	"COAHUILA"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000000000329									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000006546									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0002182									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.00002182									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000181106									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.003										
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000015274									
"MME8L2201411"	"MANN HUMMEL MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.001									
"MME910200311"	"Milegon de México S. de R.L. de C.V."	"BAJA CALIFORNIA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.005				1.9						
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.005									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000847									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000008									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000019									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.000339									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000706									
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	3403.908										
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4167.608										
"MME9K2803211"	"Monroe Mexico S.A. de C.V."	"TAMAULIPAS"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000254									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Cadmio"	"7440-43-9"	"ton/año"		0.000000000009									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000000037									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000000000318									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000000024									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000000004									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000000000222									
"MME9M1100711"	"MONROE MÉXICO S.A DE C.V."	"GUANAJUATO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000000006									
"MMELK2201411"	"MABE MEXICO S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.336										
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000003008									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00001504									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001504									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000004512									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.000004512									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00006016									
"MMI7X2803211"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00001504									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00001508									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001508									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000004524									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.000004524									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00001508									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000003016									
"MMI7X2803212"	"MIRSA MANUFACTURA INSPECCION Y RETRABAJO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00006032									
"MMJ960803711"	"MMJ S.A. de C.V. Planta Bermúdez"	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Bióxido de carbono"	"124-38-9"	"ton/año"	2.599										
"MMJ960803712"	"MMJ S.A. de C.V. Planta 2"	"CHIHUAHUA"	"Articulos y productos compuestos de diferentes materiales "	"Bióxido de carbono"	"124-38-9"	"ton/año"	600.084										
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.001									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.003									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.009									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.009									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00086929									
"MMO1L0502012"	"MIENERALES MONCLOVA S A DE C.V. MINA I I I"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.007									
"MMO7T1502511"	"MANUFACTURERA MOCASA S. A. DE C. V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000005928									
"MMO7T1502511"	"MANUFACTURERA MOCASA S. A. DE C. V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000494									
"MMO7T1502511"	"MANUFACTURERA MOCASA S. A. DE C. V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00000988									
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cadmio (compuestos)"	"S/C2"	"ton/año"	0.022										
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Arsénico (compuestos)"	"S/C1"	"ton/año"	0.168				0.000148			0.135		1.9	
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Asbesto"	"1332-21-4"	"ton/año"								7.73			
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	30585.333										
"MMP7L0503511"	"MET MEX PEÑOLES S.A de C.V. REFINERIA DE PLOMO PLATA"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.887				0.002			4.162		7.12	
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"						0.063					
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"	0.012	0.004				0.089					
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"	0.003					0.019					
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4140.19										
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"						0.084					
"MMP7L0503512"	"Met Mex Peñoles S.A. de C.V. Planta Electrolítica de Zinc"	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.203					1.21					
"MMP7L1001311"	"Met Mex Peñoles S.A de C.V Unidad Bermejillo"	"DURANGO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"	1.23					130.67					
"MMP7L1001311"	"Met Mex Peñoles S.A de C.V Unidad Bermejillo"	"DURANGO"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"	0.002					0.531					
"MMP7L1001311"	"Met Mex Peñoles S.A de C.V Unidad Bermejillo"	"DURANGO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"	0.488					93.35					
