"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Formaldehido"	"50-00-0"	"ton/año"	0.458										
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Bióxido de carbono"	"124-38-9"	"ton/año"	75210										
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Dibutilftalato"	"84-74-2"	"ton/año"	0.83										
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Cadmio"	"7440-43-9"	"ton/año"		0.149									
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.573									
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.01									
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Níquel (compuestos)"	"S/C5"	"ton/año"		1.12									
"KCM562201621"	"KIMBERLY CLARK DE MEXICO .S.A. DE C.V"	"QUERETARO"	"Celulosa y papel"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.698									
"KEM5T0901211"	"CEVA KEMIA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000048384									
"KEM5T0901211"	"CEVA KEMIA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000895104									
"KEM5T0901211"	"CEVA KEMIA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000024192									
"KEMQB1409811"	"KEMINSOL S.A. DE C.V."	"JALISCO"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000192									
"KEMQB1409811"	"KEMINSOL S.A. DE C.V."	"JALISCO"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000096									
"KEMQB1409811"	"KEMINSOL S.A. DE C.V."	"JALISCO"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000096									
"KFIS52800311"	"Kaltex Fibers S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000003603025									
"KFIS52800311"	"Kaltex Fibers S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000003603025									
"KFIS52800311"	"Kaltex Fibers S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000720605									
"KFIS52800311"	"Kaltex Fibers S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	134647.453										
"KFIS52800311"	"Kaltex Fibers S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Acrilonitrilo"	"107-13-1"	"ton/año"	0.012										
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000065016									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.005									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Cadmio"	"7440-43-9"	"ton/año"		0.001									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.006									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	34757										
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.004									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000130032									
"KIM3A1510411"	"Kimex S.A. de C.V."	"MEXICO"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00013653									
"KIMEA2803211"	"KIMCO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos compuestos de diferentes materiales "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000053628									
"KIMEA2803211"	"KIMCO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos compuestos de diferentes materiales "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000446904									
"KIMEA2803211"	"KIMCO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"	1.23	0.000008938									
"KIMEA2803211"	"KIMCO S.A DE C.V"	"TAMAULIPAS"	"Articulos y productos compuestos de diferentes materiales "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000134071									
"KLM692201411"	"KLUBER LUBRICACION MEXICANA S. A. DE C. V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000011534									
"KLM692201411"	"KLUBER LUBRICACION MEXICANA S. A. DE C. V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000057672									
"KLM692201411"	"KLUBER LUBRICACION MEXICANA S. A. DE C. V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000028836									
"KLMRP1510411"	"KOLMAR DE MÉXICO S. A DE C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000426									
"KLMRP1510411"	"KOLMAR DE MÉXICO S. A DE C.V."	"MEXICO"	"Quimica"	"Arsénico (compuestos)"	"S/C1"	"ton/año"		0.00000000562									
"KLMRP1510411"	"KOLMAR DE MÉXICO S. A DE C.V."	"MEXICO"	"Quimica"	"Mercurio"	"7439-97-6"	"ton/año"		0.00000000988									
"KLMRP1510411"	"KOLMAR DE MÉXICO S. A DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000006421									
"KME5T2113211"	"KENDALL DE MEXICO S.A. DE C.V."	"PUEBLA"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000024683									
"KME5T2113211"	"KENDALL DE MEXICO S.A. DE C.V."	"PUEBLA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1595.58										
"KME5T2113211"	"KENDALL DE MEXICO S.A. DE C.V."	"PUEBLA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000016926									
"KME5T2113211"	"KENDALL DE MEXICO S.A. DE C.V."	"PUEBLA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000001615023									
"KME601412011"	"Kodak de México S.A. de C.V."	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000013314									
"KME601412011"	"Kodak de México S.A. de C.V."	"JALISCO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000232									
"KME601412011"	"Kodak de México S.A. de C.V."	"JALISCO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000013314									
"KME7X1306111"	"DINA KOMATSU MEXICANA S.A. DE C.V."	"HIDALGO"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"KME7X1306111"	"DINA KOMATSU MEXICANA S.A. DE C.V."	"HIDALGO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000186057									
"KME7X1306111"	"DINA KOMATSU MEXICANA S.A. DE C.V."	"HIDALGO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000029152									
"KME7X1306111"	"DINA KOMATSU MEXICANA S.A. DE C.V."	"HIDALGO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00022437									
"KME9M0100511"	"KANTUS MEXICANA, SA DE CV"	"AGUASCALIENTES"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	830.98										
"KME9M0100511"	"KANTUS MEXICANA, SA DE CV"	"AGUASCALIENTES"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00005775									
"KME9M0100511"	"KANTUS MEXICANA, SA DE CV"	"AGUASCALIENTES"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00015675									
"KME9M0100511"	"KANTUS MEXICANA, SA DE CV"	"AGUASCALIENTES"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00004125									
"KMEEA2804121"	"Kidde de México S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000036447									
"KMEEA2804121"	"Kidde de México S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000002041956									
"KMEEA2804121"	"Kidde de México S.A. de C.V."	"TAMAULIPAS"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000004083912									
"KMMRP1202911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000012									
"KMMRP1202911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000211									
"KMMRP1202911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"GUERRERO"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000036									
"KMMRP2111911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000384									
"KMMRP2111911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000002112									
"KMMRP2111911"	"KOCH MATERIALS MEXICO S. DE R.L. DE C.V."	"PUEBLA"	"Petroleo y petroquimica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000384									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000038762									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.008									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.027									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	13379.184										
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.005									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.00011628									
"KRE7X2803211"	"KOHLER REYNOSA S. DE R.L. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.004									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.025									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.012									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000507316									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.007									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Arsénico"	"7440-38-2"	"ton/año"		0.00066931									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Cadmio"	"7440-43-9"	"ton/año"		0.011									
"KSA6T1903111"	"KOHLER SANIMEX S DE RL DE CV"	"NUEVO LEON"	"Cemento y Cal"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.048									
"KSS9M0803711"	"KEY SAFETY SYSTEMS DE MEXICO S. DE R.L. DE C.V."	"CHIHUAHUA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	225.544										
"L&G9W2803211"	"LANDIS & GYR SA DE CV"	"TAMAULIPAS"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.023				0.821						
"LAGRP2903111"	"LABORATORIOS AGROENZYMAS S.A. DE C.V."	"TLAXCALA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000000010562									
"LAGRP2903111"	"LABORATORIOS AGROENZYMAS S.A. DE C.V."	"TLAXCALA"	"Quimica"	"Formaldehido"	"50-00-0"	"ton/año"		0.00045									
"LAGRP2903111"	"LABORATORIOS AGROENZYMAS S.A. DE C.V."	"TLAXCALA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000006336									
"LAMEA2802711"	"Lamosa, S.A. de C.V., Planta I"	"TAMAULIPAS"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"			0.012								
"LAMEA2802711"	"Lamosa, S.A. de C.V., Planta I"	"TAMAULIPAS"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00098776									
"LAN5J1505111"	"LANXESS S.A. DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	514.9										
"LAN5T0901311"	"LABORATORIOS ANDOCI S.A."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000047									
"LAN5T0901311"	"LABORATORIOS ANDOCI S.A."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000112									
"LAN5T0901311"	"LABORATORIOS ANDOCI S.A."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000098									
"LBIEA0901111"	"LABORATORIOS BIODECI S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Formaldehido"	"50-00-0"	"ton/año"			0.05					0.05			
"LBR5T0901611"	"LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MÉXICO SA DE CV."	"DISTRITO FEDERAL"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	214.857										
"LBR5T0901613"	"LABORATORIOS DE BIOLOGICOS Y REACTIVOS DE MEXICO S. A DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	627.25										
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Arsénico"	"7440-38-2"	"ton/año"	0.002	0.00034									
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Dioxinas"	"S/C10"	"ton/año"	0.000000095										
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Mercurio (compuestos)"	"S/C4"	"ton/año"	0.02	0.00009									
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.067	0.00035									
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00008									
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Bióxido de carbono"	"124-38-9"	"ton/año"	244264										
"LCE731301311"	"LAFARGE CEMENTOS S.A. DE C.V."	"HIDALGO"	"Cemento y Cal"	"Cromo (compuestos)"	"S/C3"	"ton/año"	0.005										
"LCM9M2603011"	"LEAR CORPORATION MEXICO S.A. DE C.V."	"SONORA"	"Automotriz "	"Toluen diisocianato"	"26471-62-5"	"ton/año"	0.009										
"LCO5T2201611"	"LABORATORIOS COLUMBIA S.A DE C.V."	"QUERETARO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	238.096										
"LCO5T2201611"	"LABORATORIOS COLUMBIA S.A DE C.V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000169									
"LEGEA1403911"	"LACHERA GUADALAJARA SA DE CV PLANTA NO. 1"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00001263									
"LEGEA1403911"	"LACHERA GUADALAJARA SA DE CV PLANTA NO. 1"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4766										
"LEGEA1403911"	"LACHERA GUADALAJARA SA DE CV PLANTA NO. 1"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"LEGEA1403911"	"LACHERA GUADALAJARA SA DE CV PLANTA NO. 1"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0004213									
"LEGEA1403911"	"LACHERA GUADALAJARA SA DE CV PLANTA NO. 1"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Arsénico"	"7440-38-2"	"ton/año"		0.00008426									
"LEIBC2402811"	"LEISER S. DE R.L. DE C.V."	"SAN LUIS POTOSI"	"Articulos y productos compuestos de diferentes materiales "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.023									
"LEIBC2402811"	"LEISER S. DE R.L. DE C.V."	"SAN LUIS POTOSI"	"Articulos y productos compuestos de diferentes materiales "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000032799									
"LEIBC2402811"	"LEISER S. DE R.L. DE C.V."	"SAN LUIS POTOSI"	"Articulos y productos compuestos de diferentes materiales "	"Arsénico"	"7440-38-2"	"ton/año"		0.000091493									
"LEIQR1100711"	"LEISER S. DE R.L. DE C.V."	"GUANAJUATO"	"Articulos y productos compuestos de diferentes materiales "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001316212049									
"LEIQR1100711"	"LEISER S. DE R.L. DE C.V."	"GUANAJUATO"	"Articulos y productos compuestos de diferentes materiales "	"Arsénico"	"7440-38-2"	"ton/año"		0.00002300605									
"LEIQR1100711"	"LEISER S. DE R.L. DE C.V."	"GUANAJUATO"	"Articulos y productos compuestos de diferentes materiales "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00004048181									
"LEIQR1100711"	"LEISER S. DE R.L. DE C.V."	"GUANAJUATO"	"Articulos y productos compuestos de diferentes materiales "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"LEIQR1100711"	"LEISER S. DE R.L. DE C.V."	"GUANAJUATO"	"Articulos y productos compuestos de diferentes materiales "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"LEM5T0901311"	"LEMERY S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	589.473										
"LEM5T0901311"	"LEMERY S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0001280279									
"LEM5T0901311"	"LEMERY S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000037423									
"LEM5T1505111"	"Lemery S.A. de C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	432.029										
"LEM5T1505111"	"Lemery S.A. de C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.003									
"LEM5T1505111"	"Lemery S.A. de C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000016466									
"LEREA2803211"	"LG Electronics Reynosa S.A. de C.V. Planta de Componentes"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.002									
"LEREA2803211"	"LG Electronics Reynosa S.A. de C.V. Planta de Componentes"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000156									
"LEREA2803211"	"LG Electronics Reynosa S.A. de C.V. Planta de Componentes"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000468									
"LEREA2803211"	"LG Electronics Reynosa S.A. de C.V. Planta de Componentes"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.003									
"LEREA2803211"	"LG Electronics Reynosa S.A. de C.V. Planta de Componentes"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"LEREA2803221"	"LG ELECTRONICS REYNOSA S.A. DE C.V. PLANTA DE PLASTICOS"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"LEREA2803221"	"LG ELECTRONICS REYNOSA S.A. DE C.V. PLANTA DE PLASTICOS"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.003									
"LEREA2803221"	"LG ELECTRONICS REYNOSA S.A. DE C.V. PLANTA DE PLASTICOS"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000016702									
"LEREA2803221"	"LG ELECTRONICS REYNOSA S.A. DE C.V. PLANTA DE PLASTICOS"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.002									
"LEREA2803221"	"LG ELECTRONICS REYNOSA S.A. DE C.V. PLANTA DE PLASTICOS"	"TAMAULIPAS"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000050106									
"LES8V0803718"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Reforma"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	832768.615										
"LESQF0801912"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Américas II"	"CHIHUAHUA"	"Automotriz "	"Mercurio"	"7439-97-6"	"ton/año"					0.002						
"LESQF0801914"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Zaragoza"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"					0.007						
"LESQF0801915"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Pino"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio"	"7439-97-6"	"ton/año"					0.012						
"LESQF0801917"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Sicomoro"	"CHIHUAHUA"	"Automotriz "	"Mercurio"	"7439-97-6"	"ton/año"					0.006						
"LESRP0801911"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Américas I"	"CHIHUAHUA"	"Automotriz "	"Mercurio"	"7439-97-6"	"ton/año"					0.002						
"LESRP0801951"	"Lear Electrical Systems de México S. de R.L. de C.V. Planta Tecnológico"	"CHIHUAHUA"	"Automotriz "	"Mercurio"	"7439-97-6"	"ton/año"					0.002						
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.017									
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Níquel (compuestos)"	"S/C5"	"ton/año"		1.127									
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00033437									
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.017									
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Cadmio"	"7440-43-9"	"ton/año"		0.003									
"LFCLR1510911"	"LUZ Y FUERZA DEL CENTRO CENTRAL TERMOELECTRICA ING. JORGE LUQUE L."	"MEXICO"	"Generacion de energia electrica "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.017									
"LFV5P0900711"	"LABORATORIOS FRU VEU S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000001272									
"LFV5P0900711"	"LABORATORIOS FRU VEU S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000006996									
"LFV5P0900711"	"LABORATORIOS FRU VEU S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000002544									
"LGU1S1403912"	"LECHERA GUADALAJARA SA DE CV PLANTA NO. 2"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.006									
"LGU1S1403912"	"LECHERA GUADALAJARA SA DE CV PLANTA NO. 2"	"JALISCO"	"Alimenticio y/o de consumo humano "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.005									
